Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W827    2104.15         2103.04         0.12784         1.00053         47.1974         0.116389        
W828    2104.47         2105.77         0.119126        0.999382        48.855          0.579757        
W829    2104.73         2102.58         0.161575        1.00102         48.8937         0.322587        
W830    2104.94         2109.41         0.145474        0.99788         52.9727         1.33773         
W831    2105.1          2102.87         0.124004        1.00106         55.2921         2.97967         
W832    2105.2          2104.92         0.136291        1.00014         50.8848         1.20283         
W833    2105.26         2105.61         0.121702        0.999832        48.0255         1.47921         
W834    2105.26         2105.64         0.140821        0.999819        49.203          2.42878         
W835    2105.2          2104.16         0.115248        1.0005          50.1872         0.860837        
W836    2105.1          2105.86         0.123384        0.999639        52.5486         0.681119        
W837    2104.94         2101.52         0.127239        1.00163         50.4067         4.09939         
W838    2104.73         2105.2          0.136462        0.999775        49.1581         0.435248        
W839    2104.47         2096.8          0.114432        1.00366         51.475          5.462           
W840    2104.15         2103.6          0.122773        1.00026         50.8246         0.713464        
W841    2103.78         2103.17         0.127491        1.00029         45.1424         3.41226         
W842    2103.36         2107.64         0.124287        0.99797         31.2682         2.23274         
W843    2102.89         2101.39         0.116094        1.00071         58.8904         1.73303         
W844    2102.37         2094.04         0.127339        1.00398         45.2435         0.412405        
W845    2101.79         2099.58         0.117096        1.00105         49.4939         0.417826        
W846    2101.16         2102.53         0.107599        0.999348        31.3983         2.45827         
W847    2100.48         2093.32         0.123561        1.00342         74.7991         1.10577         
W848    2099.75         2094.53         0.110311        1.00249         39.8166         1.19505         
W849    2098.97         2100.65         0.113741        0.999201        40.6963         0.248562        
W850    2098.14         2093.19         0.119304        1.00236         36.5439         3.97966         
W851    2097.72         2059.03         0.141833        1.01879         25.5172         1.57541         
W852    2098.55         2110.75         0.133596        0.994222        37.3882         2.43476         
W853    2099.33         2076.95         0.116543        1.01078         58.6517         0.734019        
W854    2100.07         2100.45         0.105502        0.999819        40.4775         0.189517        
W855    2100.75         2100.89         0.11493         0.999929        50.2074         2.03734         
W856    2101.37         2097.86         0.115425        1.00167         49.3291         1.68186         
W857    2101.95         2104.14         0.114601        0.998959        58.0519         5.40085         
W858    2102.47         2109.58         0.114646        0.99663         37.1258         1.74103         
W859    2102.95         2106.79         0.147444        0.998177        47.2881         4.16513         
W860    2103.37         2105.51         0.114934        0.99898         40.6068         0.0376842       
W861    2103.73         2097.98         0.139078        1.00274         61.9049         0.835955        
W862    2104.05         2105.47         0.122204        0.999325        47.6492         0.879351        
W863    2104.31         2106.21         0.14764         0.999098        46.8021         1.29861         
W864    2104.52         2105.03         0.154085        0.99976         50.7927         0.496205        
W865    2104.68         2108.29         0.127471        0.998286        49.6883         0.427026        
W866    2104.78         2104.69         0.12702         1.00005         51.2916         0.0359474       
W867    2104.84         2103.1          0.130579        1.00083         53.797          1.10593         
W868    2104.84         2103.92         0.119088        1.00043         56.1232         1.54113         
W869    2104.78         2104.91         0.143663        0.999938        55.5195         0.397303        
W870    2104.68         2102.45         0.136493        1.00106         49.0977         2.31048         
W871    2104.52         2104.58         0.136072        0.999974        52.8832         2.27967         
W872    2104.31         2103.53         0.133698        1.00037         56.7459         2.03698         
W873    2104.05         2103.29         0.132346        1.00036         53.8213         1.63695         
W874    2103.73         2099.73         0.123673        1.00191         47.578          3.48909         
W875    2103.37         2102.47         0.119588        1.00043         48.142          2.07022         
W876    2102.95         2101.91         0.115183        1.00049         51.6537         1.43222         
W877    2102.47         2102.3          0.128652        1.00008         52.7919         2.90221         
W878    2101.95         2100.43         0.126276        1.00072         37.8045         1.39918         
W879    2101.37         2114.43         0.133039        0.993823        32.2432         1.42242         
W880    2100.75         2098.49         0.125492        1.00108         40.7426         0.617067        
W881    2100.07         2097.78         0.121092        1.00109         39.8504         2.67712         
W882    2099.33         2102.07         0.13441         0.998699        41.3633         0.723572        
W883    2098.55         2099.84         0.128012        0.999387        54.0117         1.03396         
W884    2097.72         2095.82         0.136177        1.0009          40.8979         4.02771         
W885            2097.25         2186.94         0.958986        73.3155         1.31011         
W886    2098.09         2115.97         0.113203        0.991549        66.8503         1.87538         
W887    2098.87         2088.84         0.116708        1.0048          44.2805         1.06029         
W888    2099.6          2088.85         0.112322        1.00515         40.2094         1.22516         
W889    2100.28         2130.81         0.120477        0.985671        24.2822         1.6628          
W890    2100.9          2108.25         0.129012        0.996517        55.9694         3.00118         
W891    2101.48         2096.67         0.117086        1.00229         63.6565         3.42398         
W892    2102            2091.61         0.116877        1.00497         59.4705         0.528163        
W893    2102.47         2102.3          0.143369        1.00008         33.3481         0.489213        
W894    2102.89         2101.38         0.140004        1.00072         58.0801         1.07897         
W895    2103.26         2104.94         0.138893        0.999204        45.0579         1.71913         
W896    2103.58         2102.53         0.148894        1.0005          50.1767         1.42569         
W897    2103.84         2099.74         0.156961        1.00195         48.9277         1.97645         
W898    2104.05         2104.9          0.153618        0.999596        39.6337         0.789432        
W899    2104.21         2104.62         0.126907        0.999803        54.1077         2.81933         
W900    2104.31         2103.76         0.132922        1.00026         60.9555         0.764582        
W901    2104.36         2106.93         0.135601        0.998782        48.0545         5.24817         
W902    2104.36         2102.93         0.130572        1.00068         49.3568         1.23196         
W903    2104.31         2104.71         0.14051         0.999813        42.7969         3.61937         
W904    2104.21         2098.81         0.141424        1.00257         47.5586         1.12727         
W905    2104.05         2104.25         0.127608        0.999907        50.2751         0.0115263       
W906    2103.84         2103.99         0.128091        0.999928        50.1814         2.68345         
W907    2103.58         2101.29         0.129721        1.00109         48.6202         1.70478         
W908    2103.26         2104.52         0.140367        0.9994          51.4681         3.96626         
W909    2102.89         2096.63         0.119803        1.00299         52.383          0.320649        
W910    2102.47         2101.99         0.128423        1.00023         54.3711         1.41915         
W911    2102            2102.97         0.121408        0.999541        38.2559         1.7033          
W912    2101.48         2099.95         0.123537        1.00073         30.2167         0.599924        
W913    2100.9          2102.29         0.126527        0.999338        67.1774         3.71797         
W914    2100.28         2101.04         0.110911        0.999637        29.2986         1.73455         
W915    2099.6          2096.22         0.112199        1.00161         27.1501         0.74799         
W916    2098.87         2097.59         0.120681        1.00061         50.2765         0.747036        
W917    2098.09         2095.42         0.114946        1.00127         36.5842         2.47247         
W918    2097.25         2115.41         0.13274         0.991419        29.6775         2.29303         
W919    2096.73         2169.62         0.129715        0.966408        22.711          1.3732          
W920    2097.57         2151.12         0.11653         0.975105        18.7672         1.05355         
W921            2098.35         1090.35         1.92448         93.8071         1.17318         
W922    2099.08         2072.25         0.122478        1.01294         68.0834         0.389259        
W923    2099.75         2101.23         0.108603        0.999298        21.1316         0.96644         
W924    2100.38         2098.51         0.121715        1.00089         33.5822         1.76064         
W925    2100.96         2097.42         0.121044        1.00169         51.5782         2.01541         
W926    2101.48         2099.31         0.12013         1.00104         53.508          0.602906        
W927    2101.95         2091.46         0.132479        1.00502         40.5185         1.82552         
W928    2102.37         2099.03         0.143047        1.00159         37.7908         1.1228          
W929    2102.74         2109.26         0.142652        0.99691         34.3077         0.353494        
W930    2103.05         2101.72         0.13964         1.00063         51.3085         1.38194         
W931    2103.31         2103.06         0.14411         1.00012         38.6475         1.82546         
W932    2103.52         2101.58         0.145489        1.00093         43.1874         2.37078         
W933    2103.68         2104.95         0.122428        0.999396        53.963          3.14257         
W934    2103.79         2103.33         0.124742        1.00022         56.8046         2.83789         
W935    2103.84         2099.16         0.11462         1.00223         46.0696         0.291842        
W936    2103.84         2097.78         0.125648        1.00289         50.2497         0.848292        
W937    2103.79         2107.67         0.126674        0.998156        46.7053         4.37151         
W938    2103.68         2110.06         0.163994        0.996978        47.8258         2.01529         
W939    2103.52         2099.82         0.123773        1.00176         49.8055         3.38646         
W940    2103.31         2109.34         0.135201        0.997145        44.7711         0.593129        
W941    2103.05         2101.61         0.114912        1.00069         44.9711         0.0980624       
W942    2102.74         2099.94         0.126138        1.00133         58.9004         2.58049         
W943    2102.37         2100.92         0.125653        1.00069         50.85           0.227523        
W944    2101.95         2088.38         0.106861        1.0065          47.9415         0.163522        
W945    2101.48         2102.58         0.112069        0.999475        44.5499         0.751905        
W946    2100.96         2102.76         0.112092        0.999144        35.8151         1.92386         
W947    2100.38         2097.85         0.116249        1.00121         44.4009         0.751172        
W948    2099.75         2106.94         0.11571         0.996591        37.617          5.226           
W949    2099.08         2098.42         0.114105        1.00031         39.164          0.329798        
W950    2098.35         2089.94         0.111132        1.00402         40.307          2.36041         
W951    2097.57         2087.56         0.0962438       1.00479         44.8652         0.637487        
W952            2096.73         2067.95         1.01392         121.511         1               
W953            2096.16         2195            0.95497         54.2371         1               
W954    2096.99         2149.22         0.110544        0.975701        35.2982         1.58479         
W955    2097.78         2074.55         0.104452        1.01119         45.8687         4.40701         
W956    2098.5          2089.04         0.10582         1.00453         29.5578         2.40473         
W957    2099.18         2088.68         0.11472         1.00503         41.2708         1.53907         
W958    2099.81         2094.17         0.116041        1.00269         33.4535         1.74901         
W959    2100.38         2090.22         0.112763        1.00486         46.4204         2.06331         
W960    2100.91         2087.84         0.108777        1.00626         37.0289         0.677652        
W961    2101.38         2094.97         0.110528        1.00306         52.9313         1.79373         
W962    2101.8          2116.04         0.113758        0.993267        22.1307         0.424396        
W963    2102.16         2098.9          0.110417        1.00155         43.4569         2.70729         
W964    2102.48         2103.18         0.113393        0.999667        37.3332         1.20764         
W965    2102.74         2119.36         0.114242        0.992157        37.0023         1.10182         
W966    2102.95         2102.34         0.119167        1.00029         33.4725         1.53985         
W967    2103.11         2101            0.119308        1.001           47.3444         0.306101        
W968    2103.21         2110.17         0.116603        0.996702        46.5169         0.369697        
W969    2103.26         2099.53         0.101122        1.00178         57.7192         0.926493        
W970    2103.26         2105.33         0.122623        0.99902         46.211          0.926779        
W971    2103.21         2103.93         0.120242        0.999658        53.6026         0.896185        
W972    2103.11         2100.43         0.110553        1.00127         62.505          1.47581         
W973    2102.95         2104.65         0.126377        0.999191        50.3832         0.402915        
W974    2102.74         2102.35         0.114661        1.00019         44.0504         2.52194         
W975    2102.48         2100.27         0.108798        1.00105         53.8907         0.250297        
W976    2102.16         2101.59         0.11489         1.00027         51.2693         3.47621         
W977    2101.8          2104.94         0.119469        0.998507        31.5179         0.257741        
W978    2101.38         2085.82         0.119269        1.00746         48.7177         3.29367         
W979    2100.91         2094.75         0.10218         1.00294         37.0656         0.874215        
W980    2100.38         2102.63         0.118961        0.99893         38.7608         2.16793         
W981    2099.81         2103.44         0.119323        0.998272        25.5696         0.39252         
W982    2099.18         2104.94         0.118408        0.997264        61.8778         2.58224         
W983    2098.5          2093.77         0.116601        1.00226         43.019          0.560578        
W984    2097.78         2112.43         0.126237        0.993064        35.5618         0.864223        
W985    2096.99         2350.02         0.11121         0.892332        25.001          2.31327         
W986    2096.16         2167.5          0.130872        0.967088        39.7055         2.33845         
W987            2095.54         1966.36         1.06569         143.924         1               
W988            2096.37         2096.27         1.00005         70.0171         1.70736         
W989    2097.15         2110.08         0.109176        0.993875        40.255          1.48644         
W990    2097.88         2103.72         0.109952        0.997223        63.0804         1.84021         
W991    2098.56         2097.18         0.109065        1.00065         31.5098         1.48358         
W992    2099.18         2098.16         0.115171        1.00049         32.3557         0.985812        
W993    2099.76         2101.97         0.110841        0.998947        61.9072         0.963626        
W994    2100.28         2100.37         0.11227         0.999955        41.598          0.862462        
W995    2100.75         2090.51         0.110444        1.0049          56.3228         0.224173        
W996    2101.17         2101.58         0.121577        0.999803        38.45           2.58876         
W997    2101.53         2095.7          0.102487        1.00278         68.3702         2.80775         
W998    2101.85         2088.35         0.111471        1.00647         45.3571         1.52158         
W999    2102.11         2100.68         0.116493        1.00068         68.3083         1.72562         
W1000   2102.32         2100.26         0.119715        1.00098         38.258          0.260208        
W1001   2102.48         2102.08         0.121564        1.00019         41.6951         0.667055        
W1002   2102.58         2102.83         0.117038        0.99988         49.3718         0.388013        
W1003   2102.63         2104.13         0.123499        0.999287        68.7645         0.943875        
W1004   2102.63         2102.02         0.119389        1.00029         50.1259         3.12753         
W1005   2102.58         2103.4          0.114879        0.99961         68.6546         3.68309         
W1006   2102.48         2103.25         0.110348        0.999634        39.3699         1.60331         
W1007   2102.32         2104.12         0.118385        0.999145        55.6534         1.02328         
W1008   2102.11         2100.25         0.125094        1.00089         42.2936         1.40249         
W1009   2101.85         2094.16         0.114606        1.00367         36.2526         0.767808        
W1010   2101.53         2100.46         0.108825        1.00051         48.865          0.669297        
W1011   2101.17         2100.03         0.132686        1.00054         36.9411         0.507876        
W1012   2100.75         2107.85         0.103953        0.99663         25.8422         0.813127        
W1013   2100.28         2098.18         0.100209        1.001           39.5821         0.353697        
W1014   2099.76         2094.63         0.112923        1.00245         46.3031         1.16063         
W1015   2099.18         2096.68         0.109237        1.00119         46.9069         0.379762        
W1016   2098.56         2105.55         0.108596        0.996679        76.2608         2.06238         
W1017   2097.88         2102.23         0.108298        0.99793         49.9839         1.90348         
W1018           2097.15         2114.27         0.9919          128.663         0.555514        
W1019           2096.37         2739.12         0.765343        468.576         0.629999        
W1020           2095.54         1466.67         1.42878         109.189         1               
W1021           2094.87         2133.08         0.982088        55.3846         1               
W1022   2095.7          2097.45         0.110812        0.999165        35.414          0.522399        
W1023   2096.48         2092.36         0.11039         1.00197         50.8612         0.763217        
W1024   2097.21         2096.18         0.110365        1.00049         42.2834         1.68431         
W1025   2097.88         2099.55         0.116626        0.999207        79.6288         0.474585        
W1026   2098.51         2113.17         0.115452        0.993059        23.6968         0.0511249       
W1027   2099.08         2108.73         0.116798        0.995425        31.2114         1.42139         
W1028   2099.6          2094.96         0.114963        1.00222         49.1347         0.582291        
W1029   2100.07         2099.31         0.108554        1.00037         22.5013         1.76009         
W1030   2100.49         2101.97         0.113252        0.999297        50.3416         2.72883         
W1031   2100.86         2104.71         0.11028         0.998171        32.1958         1.9161          
W1032   2101.17         2100.66         0.115737        1.00024         64.0162         2.73628         
W1033   2101.43         2102.11         0.12231         0.999675        48.0358         0.285094        
W1034   2101.64         2102.29         0.115344        0.99969         47.4377         1.2625          
W1035   2101.8          2102.11         0.110051        0.999851        80.4973         0.792596        
W1036   2101.9          2102.19         0.105203        0.999865        48.2544         7.05371         
W1037   2101.95         2103.05         0.115625        0.999478        53.2923         1.1568          
W1038   2101.95         2101.78         0.114051        1.00009         39.5509         0.621503        
W1039   2101.9          2106.45         0.11904         0.997842        51.2517         0.289575        
W1040   2101.8          2100.76         0.118286        1.00049         45.6651         1.50965         
W1041   2101.64         2105.21         0.133024        0.998305        51.5797         1.07274         
W1042   2101.43         2100.51         0.11448         1.00044         81.4878         2.03785         
W1043   2101.17         2099.81         0.106171        1.00065         53.5673         0.334907        
W1044   2100.86         2104.28         0.116336        0.998373        59.3036         2.21878         
W1045   2100.49         2109.09         0.10742         0.995923        38.1625         1.49844         
W1046   2100.07         2095.41         0.112045        1.00223         45.6308         4.6814          
W1047   2099.6          2100.58         0.131417        0.999536        37.9888         2.0193          
W1048   2099.08         2094.28         0.128886        1.00229         52.9277         0.0957188       
W1049   2098.51         2094.72         0.116465        1.00181         65.1679         2.43728         
W1050   2097.88         2072.61         0.111234        1.01219         41.6639         3.50353         
W1051   2097.21         2011.26         0.108609        1.04273         45.0407         3.03544         
W1052           2096.48         2093.44         1.00145         70.7798         0.682342        
W1053   2095.7          2450.99         0.120238        0.85504         3.34584         3.14643e-07     
W1054   2094.87         2430.18         0.128845        0.862021        1.00509         1.24577e-07     
W1055           2094.15         2130            0.983169        59.3296         1               
W1056   2094.98         2093.73         0.11968         1.00059         21.0387         0.589145        
W1057   2095.75         2120.38         0.108195        0.988385        34.8937         5.00636         
W1058           2096.48         2061.93         1.01676         94.1298         1.53641         
W1059   2097.15         2101.82         0.111551        0.997782        32.964          0.813112        
W1060   2097.78         2116.41         0.102432        0.991198        23.0231         0.491513        
W1061   2098.35         2106.26         0.120422        0.996244        36.3637         2.09961         
W1062   2098.87         2096.07         0.116388        1.00134         32.6546         2.387           
W1063   2099.34         2101.35         0.116022        0.999046        44.8351         0.984013        
W1064   2099.76         2103.86         0.113695        0.998049        28.3396         0.24147         
W1065   2100.13         2079.45         0.114819        1.00994         66.3474         0.360655        
W1066   2100.44         2048.86         0.115698        1.02518         79.3232         0.147821        
W1067   2100.7          2090.75         0.109962        1.00476         22.2303         0.887536        
W1068   2100.91         2099.22         0.121224        1.0008          44.3448         2.11203         
W1069   2101.07         2103.56         0.106144        0.998817        26.7846         0.343024        
W1070   2101.17         2099.6          0.108669        1.00075         47.6972         0.888595        
W1071   2101.22         2100.75         0.119854        1.00022         38.4728         0.0198781       
W1072   2101.22         2100.27         0.118544        1.00045         48.2249         0.811907        
W1073   2101.17         2096.86         0.121059        1.00206         45.1086         1.90985         
W1074   2101.07         2100.62         0.107435        1.00021         44.3276         2.79175         
W1075   2100.91         2092.42         0.121293        1.00406         39.1851         2.25419         
W1076   2100.7          2100.2          0.113733        1.00024         48.8701         0.412919        
W1077   2100.44         2099.03         0.130997        1.00067         31.3568         0.665458        
W1078   2100.13         2092.63         0.110523        1.00358         54.951          0.544742        
W1079   2099.76         2094.66         0.120241        1.00243         70.2674         2.18104         
W1080   2099.34         2102.53         0.113046        0.998485        30.7173         2.61427         
W1081   2098.87         2095.4          0.122088        1.00166         45.8566         3.4814          
W1082   2098.35         2070            0.116049        1.0137          52.914          1.37878         
W1083   2097.78         2081.13         0.11557         1.008           38.8466         2.33608         
W1084   2097.15         2063.64         0.116382        1.01624         31.1083         0.975535        
W1085   2096.48         1433.01         0.0632751       1.46299         21.549          1.41425         
W1086           2095.75         2051.46         1.02159         94.263          0.877903        
W1087   2094.98         2091.29         0.121199        1.00176         37.614          0.187638        
W1088   2094.15         2071.95         0.121825        1.01071         31.0067         1.65885         
W1089           2093.37         2267.5          0.923206        92.9718         1               
W1090   2094.2          2113.06         0.129869        0.991073        37.4916         1.53826         
W1091           2094.98         1719.63         1.21827         66.5266         1               
W1092           2095.7          2150.05         0.97472         29.6271         0.000130071     
W1093   2096.38         2096.7          0.146794        0.999847        32.5009         0.371668        
W1094   2097            2091.9          0.157194        1.00244         31.1776         0.403876        
W1095   2097.57         2108.63         0.155711        0.994758        59.5099         1.05046         
W1096   2098.09         2074.48         0.154196        1.01138         58.1533         1.09651         
W1097   2098.56         2093.49         0.125037        1.00242         39.3671         1.17745         
W1098   2098.98         2100.32         0.106609        0.99936         57.5798         0.591567        
W1099   2099.34         2073.02         0.118601        1.0127          50.4801         6.22728         
W1100   2099.66         1520            0.0549406       1.38135         5.8724          5.57709e-05     
W1101   2099.92         2032.21         0.115993        1.03332         70.3892         1.68459         
W1102   2100.13         2114.6          0.114385        0.993154        23.215          0.954694        
W1103   2100.28         2096.7          0.11569         1.00171         52.0706         1.40018         
W1104   2100.39         2104.84         0.113984        0.997884        25.5468         0.706535        
W1105   2100.44         2080.12         0.116831        1.00977         60.8997         0.61873         
W1106   2100.44         2113.33         0.126725        0.9939          26.1862         0.804905        
W1107   2100.39         2079.81         0.1139          1.0099          59.2253         0.780246        
W1108   2100.28         2093.35         0.129889        1.00331         56.7539         1.29309         
W1109   2100.13         2100.06         0.116812        1.00003         40.7726         1.59792         
W1110   2099.92         2120.17         0.121834        0.990449        26.8968         1.76907         
W1111   2099.66         2107.38         0.115467        0.996334        56.6455         1.68872         
W1112   2099.34         2114.93         0.109795        0.992628        38.3941         0.0221012       
W1113   2098.98         2120.79         0.114312        0.989715        24.7206         3.31845         
W1114   2098.56         2090.9          0.121569        1.00367         52.1061         1.98755         
W1115   2098.09         2097.82         0.110318        1.00013         54.9531         2.30752         
W1116   2097.57         2094.83         0.110272        1.00131         46.0342         2.60397         
W1117   2097            2132.55         0.113985        0.98333         21.8158         0.685854        
W1118   2096.38         2082.66         0.1033          1.00659         5.11539         2.40927         
W1119   2095.7          2034.19         0.126737        1.03024         34.0647         2.71902         
W1120   2094.98         1988.95         0.0915497       1.05331         32.779          1.65204         
W1121           2094.2          2109.09         0.99294         87.4855         1               
W1122           2093.37         2124.29         0.985447        94.8468         1               
W1125   2094.15         2150.62         0.140727        0.973742        2.61708         1.54335e-05     
W1126   2094.87         2095.88         0.156366        0.99952         23.5641         5.38166         
W1127   2095.55         2143.38         0.168029        0.977685        18.9642         2.16802         
W1128   2096.17         1859.53         0.12538         1.12726         16.4938         1.85204         
W1129   2096.74         2240            0.154241        0.936045        6.01692         3.80441e-05     
W1130   2097.26         2110.02         0.149728        0.993953        41.0354         2.98962         
W1131   2097.73         2098.93         0.140217        0.999428        29.3985         2.83837         
W1132   2098.15         2102.37         0.134104        0.997991        54.7614         2.2101          
W1133   2098.51         2070.53         0.133911        1.01351         45.9064         0.154118        
W1134           2098.82         1973.99         1.06324         120.969         1.31734         
W1135   2099.08         1947.38         0.109873        1.0779          42.8018         2.73828         
W1136   2099.29         2090.53         0.129959        1.00419         26.7167         7.62387         
W1137   2099.45         2098.6          0.116475        1.00041         33.8675         0.397702        
W1138   2099.55         2103.57         0.133924        0.998089        36.2458         2.73369         
W1139   2099.61         2100.55         0.128819        0.99955         36.5289         1.77861         
W1140   2099.61         1847.37         0.117755        1.13654         200             0.974711        
W1141   2099.55         2054.06         0.119044        1.02215         45.185          1.11698         
W1142   2099.45         2110.75         0.129096        0.994649        69.2837         2.83985         
W1143   2099.29         2078            0.120419        1.01025         38.6939         1.49669         
W1144   2099.08         2093.22         0.114886        1.0028          49.6671         2.42487         
W1145   2098.82         2348.06         0.118473        0.893856        112.938         1.08249         
W1146   2098.51         2828.52         0.118587        0.741912        199.962         0.290709        
W1147   2098.15         2104.75         0.118128        0.996861        46.3701         0.748628        
W1148   2097.73         2083.89         0.114658        1.00664         63.3995         1.47947         
W1149   2097.26         2095.46         0.143477        1.00086         52.8927         6.22437         
W1150   2096.74         2097.7          0.147487        0.999544        31.8084         0.205413        
W1151   2096.17         2173.52         0.139484        0.964413        200             0.839655        
W1152   2095.55         2101.71         0.13772         0.997069        30.9351         2.85326         
W1153           2094.87         2110            0.992829        45.0185         1               
W1154   2094.15         2231.3          0.130352        0.938534        12.7145         0.94755         
W1155           2093.37         2094.44         0.999487        193.282         1               
W1156   2092.55         2089.92         0.117097        1.00126         1.29866         8.75463e-07     
