Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W832    2105.2          2105.02         0.136309        1.00009         50.8193         1.13972         
W833    2105.26         2105.65         0.121681        0.999813        47.8496         1.35456         
W834    2105.26         2105.23         0.140795        1.00001         49.5665         2.19282         
W835    2105.2          2104.75         0.115305        1.00022         50.4671         0.328447        
W836    2105.1          2106.01         0.123339        0.999567        52.6516         0.461835        
W837    2104.94         2109.97         0.127445        0.997615        41.8545         1.2606          
W838    2104.73         2105.76         0.136432        0.99951         48.8065         1.0418          
W839    2104.47         2113.27         0.114851        0.995835        38.7895         2.46979         
W840    2104.15         2105.05         0.122805        0.999576        50.6138         0.791183        
W841    2103.78         2103.91         0.127529        0.99994         44.719          2.98447         
W842    2103.36         2087.17         0.124035        1.00776         54.3944         2.85658         
W843    2102.89         2102.79         0.116177        1.00005         59.0204         2.60584         
W844    2102.37         2118.51         0.127845        0.992382        29.3715         0.565237        
W845    2101.79         2099.02         0.11722         1.00132         45.1225         0.674209        
W846    2101.16         2103.44         0.107529        0.99892         28.8379         4.61952         
W847    2100.48         2121.1          0.123983        0.990278        16.4409         0.750274        
W848    2099.75         2106.96         0.110586        0.996581        29.2463         1.47176         
W849    2098.97         2098.38         0.113651        1.00028         42.3997         1.0025          
W850    2098.14         2098.29         0.119586        0.999926        30.6133         3.87126         
W851            2097.72         2134.14         0.982936        69.3575         1               
W852    2098.55         2104.13         0.132824        0.99735         37.3991         4.5807          
W853    2099.33         2121.94         0.117799        0.989348        26.5924         0.253538        
W854    2100.07         2102.51         0.105483        0.998838        37.8471         0.614046        
W855    2100.75         2099.14         0.114922        1.00077         51.8354         2.17591         
W856    2101.37         2102.46         0.115618        0.999484        44.768          3.28769         
W857    2101.95         2104.15         0.114482        0.998954        61.7173         2.67933         
W858    2102.47         2109.76         0.11426         0.996545        38.6815         2.52113         
W859    2102.95         2103.66         0.147175        0.999658        44.3054         2.19511         
W860    2103.37         2104.99         0.114817        0.99923         38.5649         0.143609        
W861    2103.73         2109.69         0.139459        0.997175        52.5898         1.37281         
W862    2104.05         2106.34         0.122122        0.998914        46.3195         0.796169        
W863    2104.31         2104.07         0.147507        1.00011         47.9193         1.61931         
W864    2104.52         2104.35         0.154048        1.00008         51.206          0.469611        
W865    2104.68         2100.98         0.127252        1.00176         57.8492         0.251439        
W866    2104.78         2104.87         0.127026        0.999959        51.0507         0.184946        
W867    2104.84         2104.04         0.130687        1.00038         54.4561         0.819032        
W868    2104.84         2105.94         0.11914         0.999476        54.3988         1.7007          
W869    2104.78         2105.58         0.143655        0.999622        55.2701         0.371576        
W870    2104.68         2103.71         0.136638        1.00046         48.8987         2.24755         
W871    2104.52         2104.72         0.136068        0.999904        53.6171         1.97734         
W872    2104.31         2104.57         0.133748        0.999878        56.8027         2.02503         
W873    2104.05         2104.74         0.132394        0.99967         53.8918         1.35002         
W874    2103.73         2103.34         0.123909        1.00019         44.8587         2.04454         
W875    2103.37         2103.77         0.119639        0.999806        48.7767         0.945969        
W876    2102.95         2102.78         0.11524         1.00008         51.2436         1.40689         
W877    2102.47         2101.8          0.128663        1.00032         53.9672         4.00863         
W878    2101.95         2101.69         0.126368        1.00012         35.6807         0.778172        
W879    2101.37         2082.21         0.132217        1.0092          74.867          0.853673        
W880    2100.75         2099.87         0.125627        1.00042         41.488          1.10484         
W881    2100.07         2100.64         0.121224        0.999729        40.7925         1.68777         
W882    2099.33         2100.05         0.134235        0.999659        43.4931         0.661612        
W883    2098.55         2097.29         0.127934        1.0006          52.5395         0.552461        
W884    2097.72         2098.49         0.1363          0.999635        45.9387         4.82734         
W885            2097.25         2083.33         1.00668         45.0749         1               
W886    2098.09         2104.78         0.112246        0.99682         53.8315         0.672428        
W887    2098.87         2103.34         0.117269        0.997873        53.7536         1.69828         
W888    2099.6          2106.51         0.1129          0.996719        48.2041         0.530744        
W889    2100.28         2076.87         0.118751        1.01127         74.5405         0.186961        
W890    2100.9          2092.76         0.128563        1.00389         68.9338         1.72832         
W891    2101.48         2108.44         0.117354        0.996699        56.5925         2.10614         
W892    2102            2111.84         0.117458        0.99534         45.4688         2.27424         
W893    2102.47         2098.36         0.143381        1.00196         38.1724         0.448969        
W894    2102.89         2101.52         0.140105        1.00065         56.8128         0.797448        
W895    2103.26         2103.77         0.138783        0.99976         45.2402         2.29114         
W896    2103.58         2103.39         0.148968        1.00009         49.1862         1.31504         
W897    2103.84         2101.56         0.157267        1.00108         54.7283         3.37332         
W898    2104.05         2104.53         0.153556        0.999772        38.9675         0.618944        
W899    2104.21         2103.79         0.126882        1.0002          55.1865         4.22976         
W900    2104.31         2103.6          0.132956        1.00034         61.6991         0.609818        
W901    2104.36         2105.91         0.135436        0.999268        47.6496         4.46133         
W902    2104.36         2104.98         0.130662        0.999708        49.3347         0.857647        
W903    2104.31         2098.09         0.140484        1.00296         52.1136         3.74038         
W904    2104.21         2102.28         0.141788        1.00092         45.2724         0.579767        
W905    2104.05         2104.82         0.127596        0.999631        50.476          0.0412125       
W906    2103.84         2104            0.128082        0.999925        49.8945         2.82565         
W907    2103.58         2101.66         0.129862        1.00091         55.4968         0.235542        
W908    2103.26         2104.58         0.140283        0.999373        52.8569         3.76066         
W909    2102.89         2105.38         0.120161        0.998818        50.3693         0.866555        
W910    2102.47         2104.89         0.128453        0.998853        52.4599         1.49009         
W911    2102            2100.73         0.121353        1.00061         41.8122         1.72166         
W912    2101.48         2090.96         0.123627        1.00503         43.0825         0.568105        
W913    2100.9          2098.2          0.126443        1.00129         57.3076         4.76357         
W914    2100.28         2104.9          0.110871        0.997801        26.1489         1.37386         
W915    2099.6          2105.02         0.11238         0.997423        21.998          0.844262        
W916    2098.87         2103.67         0.120754        0.997715        57.4171         1.83422         
W917    2098.09         2094.57         0.115092        1.00168         25.202          1.18618         
W918    2097.25         2139.4          0.131601        0.980301        8.95647         0.244171        
W919            2096.73         1977.69         1.06019         131.743         1               
W920    2097.57         2052.77         0.113629        1.02182         56.28           2.65494         
W921    2098.35         3329.98         0.0856133       0.630139        1.56025         1.22541e-06     
W922    2099.08         2101.23         0.124063        0.998976        26.4488         2.32666         
W923    2099.75         2097.2          0.108527        1.00122         26.5007         0.239266        
W924    2100.38         2099.28         0.121823        1.00053         34.9518         2.05751         
W925    2100.96         2106.19         0.121249        0.997515        43.9221         0.180136        
W926    2101.48         2102.32         0.120255        0.999599        48.366          0.277519        
W927    2101.95         2100.71         0.133144        1.00059         39.7394         0.314373        
W928    2102.37         2106.84         0.143274        0.997877        28.7127         0.672633        
W929    2102.74         2098.67         0.142211        1.00194         43.1013         0.361986        
W930    2103.05         2102.59         0.139728        1.00022         51.3454         1.44458         
W931    2103.31         2102.73         0.144128        1.00028         37.9507         2.14057         
W932    2103.52         2102.43         0.145623        1.00052         42.4251         4.1158          
W933    2103.68         2103.67         0.122354        1.00001         53.979          2.79409         
W934    2103.79         2103.08         0.124769        1.00033         57.0912         2.42791         
W935    2103.84         2106.79         0.114875        0.998599        42.5317         0.140769        
W936    2103.84         2112.26         0.126011        0.996013        41.5192         2.08137         
W937    2103.79         2096.42         0.12644         1.00351         59.4551         3.33971         
W938    2103.68         2102.02         0.163498        1.00079         62.4166         3.46462         
W939    2103.52         2100.63         0.123992        1.00138         49.1797         3.18097         
W940    2103.31         2098.82         0.134815        1.00214         50.2875         0.459866        
W941    2103.05         2104.71         0.114991        0.99921         43.2927         0.344708        
W942    2102.74         2108.36         0.126307        0.997335        51.9142         2.30711         
W943    2102.37         2102.31         0.125739        1.00003         50.2885         0.658757        
W944    2101.95         2098.83         0.107556        1.00149         45.3969         0.0339544       
W945    2101.48         2097.26         0.11201         1.00201         49.2236         0.484272        
W946    2100.96         2102.76         0.111997        0.999143        34.813          1.58773         
W947    2100.38         2100.6          0.11639         0.999894        47.6621         1.78301         
W948    2099.75         2104.82         0.115316        0.997593        35.9502         1.51364         
W949    2099.08         2098.08         0.114141        1.00047         40.2178         1.03511         
W950    2098.35         2107.78         0.111579        0.995526        25.8077         1.27863         
W951    2097.57         2085.51         0.0967049       1.00578         34.5745         0.120678        
W952            2096.73         2038.44         1.02859         153.101         1               
W953            2096.16         2125.38         0.98625         59.8222         1               
W954    2096.99         2094.34         0.107858        1.00127         48.4308         0.220697        
W955    2097.78         2111.87         0.105621        0.993327        44.8281         2.7583          
W956    2098.5          2107.09         0.106299        0.995923        34.1914         3.69741         
W957    2099.18         2099.57         0.115297        0.999813        53.7563         1.83931         
W958    2099.81         2100.64         0.116353        0.999605        31.2355         0.901509        
W959    2100.38         2108.23         0.113311        0.996277        35.2858         0.734676        
W960    2100.91         2118.13         0.109458        0.991868        21.0149         0.621017        
W961    2101.38         2108.51         0.110866        0.996619        56.166          3.98385         
W962    2101.8          2109.78         0.112992        0.996217        20.0328         1.72908         
W963    2102.16         2099.79         0.110589        1.00113         43.8617         3.7125          
W964    2102.48         2101.01         0.113356        1.0007          36.1779         1.79528         
W965    2102.74         2089.71         0.113346        1.00623         52.1888         1.19545         
W966    2102.95         2101.65         0.119202        1.00062         35.4181         2.10763         
W967    2103.11         2101.01         0.119428        1.001           44.0873         0.788023        
W968    2103.21         2098.54         0.116218        1.00223         55.6565         3.66857         
W969    2103.26         2102.49         0.101302        1.00037         52.7741         2.09151         
W970    2103.26         2104.08         0.122502        0.999613        45.9513         0.892963        
W971    2103.21         2103.36         0.120201        0.999928        51.6426         1.08451         
W972    2103.11         2101.37         0.110694        1.00082         67.7275         0.64042         
W973    2102.95         2103.59         0.126275        0.999694        49.522          0.359977        
W974    2102.74         2102.99         0.114682        0.999881        45.3481         3.21324         
W975    2102.48         2102.25         0.108913        1.00011         46.17           1.09297         
W976    2102.16         2102.16         0.114921        1               50.7239         4.20108         
W977    2101.8          2102.62         0.119291        0.999608        33.2201         0.205555        
W978    2101.38         2111.88         0.120159        0.995027        30.9364         0.354913        
W979    2100.91         2101.76         0.10248         0.999593        37.4229         0.241554        
W980    2100.38         2101.08         0.118834        0.999666        39.6914         2.12968         
W981    2099.81         2098.36         0.119117        1.00069         30.4828         0.350453        
W982    2099.18         2096.82         0.118084        1.00113         40.7679         0.301922        
W983    2098.5          2097.93         0.116864        1.00027         47.9931         0.431441        
W984    2097.78         2102.02         0.125361        0.99798         17.4309         2.64838         
W985    2096.99         2210            0.0992366       0.948866        83.2934         2.28298         
W986    2096.16         2061.71         0.126565        1.01671         53.4006         1.58013         
W987    2095.54         2218.22         0.114287        0.944695        8.92549         1.6575          
W988    2096.37         2071.03         0.106712        1.01224         41.3911         1.76635         
W989    2097.15         2103.77         0.108508        0.996855        54.2766         1.33107         
W990    2097.88         2098.84         0.109647        0.999544        60.3945         0.757016        
W991    2098.56         2095.03         0.109137        1.00168         36.9239         1.37128         
W992    2099.18         2099.73         0.115227        0.999739        32.4515         0.775739        
W993    2099.76         2097.81         0.110725        1.00093         58.1271         2.34937         
W994    2100.28         2101.34         0.112265        0.999495        37.8885         0.988631        
W995    2100.75         2104.21         0.110985        0.998357        46.4533         0.593381        
W996    2101.17         2101.57         0.121553        0.99981         38.1971         3.51831         
W997    2101.53         2096.75         0.102773        1.00228         64.2664         1.38731         
W998    2101.85         2098.8          0.112191        1.00145         55.0743         0.557232        
W999    2102.11         2102.94         0.116572        0.999607        59.7058         1.27575         
W1000   2102.32         2103.4          0.119833        0.999487        37.3366         0.73648         
W1001   2102.48         2103.9          0.121587        0.999322        40.1401         0.510301        
W1002   2102.58         2104.15         0.117024        0.999255        55.0323         2.41975         
W1003   2102.63         2103.22         0.123411        0.999721        64.5111         1.04437         
W1004   2102.63         2102.09         0.119424        1.00026         50.2429         3.02238         
W1005   2102.58         2104.71         0.114835        0.99899         73.6649         4.94312         
W1006   2102.48         2102.39         0.110308        1.00004         42.0716         1.68275         
W1007   2102.32         2101.77         0.118284        1.00026         57.9897         1.68208         
W1008   2102.11         2102.04         0.125205        1.00003         48.0253         0.734202        
W1009   2101.85         2095.88         0.115026        1.00285         39.3635         4.46816         
W1010   2101.53         2102.36         0.10888         0.999609        41.9165         0.560467        
W1011   2101.17         2101.32         0.132758        0.99993         37.9679         0.859186        
W1012   2100.75         2110.56         0.103603        0.995351        19.9042         0.502631        
W1013   2100.28         2102.35         0.10031         0.999016        41.0587         1.06952         
W1014   2099.76         2096.91         0.113199        1.00136         52.5946         1.98603         
W1015   2099.18         2107.56         0.109368        0.996024        54.0261         2.08836         
W1016   2098.56         2133.68         0.108236        0.983538        74.734          2.31697         
W1017   2097.88         2100.09         0.108074        0.998947        54.7162         1.40668         
W1018   2097.15         2950.38         0.10842         0.710807        2.82889         3.80969e-06     
W1019           2096.37         1530            1.37018         90.3327         1               
W1020   2095.54         2872.59         0.15121         0.729496        26.0133         2.85087         
W1021           2094.87         2135.45         0.980995        37.2616         1               
W1022   2095.7          2097.45         0.11072         0.999165        35.414          0.522399        
W1023   2096.48         2096.3          0.110608        1.00008         47.0965         2.14226         
W1024   2097.21         2097.59         0.110419        0.999818        41.0837         1.78197         
W1025   2097.88         2099.32         0.116533        0.999312        86.7418         1.2193          
W1026   2098.51         2077.65         0.11465         1.01004         42.9047         4.81308         
W1027   2099.08         2105.94         0.116263        0.996741        18.5919         0.404548        
W1028   2099.6          2098.34         0.115217        1.0006          46.154          1.14037         
W1029   2100.07         2102.77         0.108593        0.998717        18.7533         1.63061         
W1030   2100.49         2099.38         0.113173        1.00053         46.1645         2.35508         
W1031   2100.86         2103.65         0.110078        0.99867         33.6177         0.701764        
W1032   2101.17         2104.24         0.115765        0.998542        64.3766         0.292475        
W1033   2101.43         2103.48         0.122271        0.999024        45.3798         0.135707        
W1034   2101.64         2101.19         0.115309        1.00022         49.3954         1.47259         
W1035   2101.8          2101.59         0.110035        1.0001          74.0814         1.00904         
W1036   2101.9          2100.22         0.105189        1.0008          50.2749         5.30659         
W1037   2101.95         2101.25         0.115565        1.00034         53.712          0.262595        
W1038   2101.95         2102.31         0.114061        0.999831        39.9736         0.871405        
W1039   2101.9          2098.21         0.118783        1.00176         53.8245         1.6843          
W1040   2101.8          2100.65         0.118345        1.00054         46.3563         1.33753         
W1041   2101.64         2101.08         0.132799        1.00027         49.6234         0.973323        
W1042   2101.43         2098.39         0.11453         1.00145         75.7789         2.57169         
W1043   2101.17         2099.06         0.10624         1.00101         55.6299         1.16434         
W1044   2100.86         2099.39         0.116147        1.0007          56.8807         5.53499         
W1045   2100.49         2095.09         0.106982        1.00258         42.1638         2.56553         
W1046   2100.07         2106.27         0.112294        0.997058        37.9193         2.92472         
W1047   2099.6          2101.94         0.131356        0.998889        36.8708         2.09466         
W1048   2099.08         2091.04         0.129181        1.00384         55.9135         2.01167         
W1049   2098.51         2105.27         0.116675        0.996789        59.847          4.02986         
W1050   2097.88         2115.12         0.11259         0.991852        36.5837         2.87995         
W1051   2097.21         2103.76         0.11325         0.996883        111.79          0.530148        
W1052   2096.48         2055.39         0.108859        1.01999         29.9164         0.627896        
W1053   2095.7          2292.84         0.102809        0.914018        3.53566         1.6489e-05      
W1054   2094.87         2349.6          0.111067        0.891587        3.10351         8.16396e-06     
W1055   2094.15         3070.72         0.112894        0.681973        2.10813         4.8436e-06      
W1056   2094.98         2092.56         0.119751        1.00115         26.1007         1.30325         
W1057   2095.75         2115.83         0.106938        0.990511        23.4708         2.2439          
W1058   2096.48         2170.98         0.118891        0.965685        9.72955         1.97435         
W1059   2097.15         2096.46         0.111304        1.00033         37.8467         2.25983         
W1060   2097.78         2057.39         0.10153         1.01963         87.6033         1.04582         
W1061   2098.35         2097.74         0.11997         1.00029         48.8604         0.8313          
W1062   2098.87         2118.34         0.116544        0.990811        19.2722         1.04157         
W1063   2099.34         2107.84         0.115911        0.995966        38.2781         0.651748        
W1064   2099.76         2105.03         0.113473        0.997498        28.196          0.11087         
W1065   2100.13         2145.02         0.115961        0.979071        27.8863         5.82521         
W1066   2100.44         2111.01         0.118611        0.99499         43.359          1.60489         
W1067   2100.7          2091.03         0.110486        1.00463         41.4449         1.68171         
W1068   2100.91         2111.57         0.121321        0.994949        43.9692         3.48682         
W1069   2101.07         2101.97         0.106019        0.999572        29.9704         0.19446         
W1070   2101.17         2100.88         0.10875         1.00014         52.4295         1.23492         
W1071   2101.22         2102.61         0.119881        0.999341        45.8353         0.302251        
W1072   2101.22         2101.56         0.118598        0.99984         51.9679         0.728631        
W1073   2101.17         2104.53         0.121308        0.998405        52.0971         3.42619         
W1074   2101.07         2103.37         0.107458        0.998906        41.6408         2.7271          
W1075   2100.91         2099.49         0.121785        1.00067         37.2694         0.964901        
W1076   2100.7          2099.62         0.11376         1.00052         46.2229         0.8802          
W1077   2100.44         2096.47         0.131084        1.00189         33.3989         1.61426         
W1078   2100.13         2107.48         0.110919        0.99651         45.2831         1.30327         
W1079   2099.76         2097.13         0.120534        1.00125         66.2614         0.861503        
W1080   2099.34         2094.43         0.112874        1.00235         36.0142         1.99884         
W1081   2098.87         2103.55         0.12229         0.997775        32.5417         0.397956        
W1082   2098.35         2091.63         0.117639        1.00321         53.7825         0.430115        
W1083   2097.78         2117.88         0.116495        0.990509        18.7216         1.19601         
W1084   2097.15         2107.93         0.118272        0.994889        21.089          1.39142         
W1085   2096.48         1777.2          0.0925712       1.17966         33.3613         1.91779         
W1086           2095.75         2121.37         0.987925        68.7382         0.784209        
W1087   2094.98         2067.75         0.121413        1.01317         64.3024         1.05545         
W1088   2094.15         2059.03         0.12313         1.01706         33.5037         0.793132        
W1089   2093.37         1991.61         0.121191        1.05109         2.21921         2.34226e-10     
W1090   2094.2          2085.27         0.12871         1.00428         62.5131         4.95811         
W1091   2094.98         1969.88         0.113433        1.0635          41.8598         5.22447         
W1092           2095.7          2049.39         1.0226          70.7509         1               
W1093   2096.38         2093.52         0.146772        1.00136         35.861          0.389193        
W1094   2097            2095.36         0.157577        1.00078         31.6939         0.692385        
W1095   2097.57         2088.72         0.154894        1.00424         38.5396         1.22097         
W1096   2098.09         2120.59         0.155951        0.989391        19.8937         0.815718        
W1097   2098.56         2098.52         0.12534         1.00002         35.9012         1.39236         
W1098   2098.98         2168.02         0.10654         0.968156        79.1051         1.35471         
W1099   2099.34         2094.15         0.120107        1.00248         45.8826         0.678456        
W1100   2099.66         1777.99         0.0758924       1.18091         15.9162         0.609897        
W1101   2099.92         2121.28         0.119858        0.989929        43.5352         2.72116         
W1102   2100.13         2092.47         0.113602        1.00366         46.2546         0.557943        
W1103   2100.28         2099.9          0.115888        1.00018         54.1205         0.802633        
W1104   2100.39         2100.29         0.113743        1.00004         31.6384         0.923217        
W1105   2100.44         2095.96         0.117973        1.00214         58.8129         0.878929        
W1106   2100.44         2093.31         0.125952        1.00341         45.006          1.76515         
W1107   2100.39         2104.11         0.115027        0.998231        63.2178         4.22322         
W1108   2100.28         2099.94         0.130319        1.00016         52.9515         5.08339         
W1109   2100.13         2103.57         0.116816        0.998363        41.4235         1.10166         
W1110   2099.92         2089.79         0.12067         1.00485         36.6533         3.08664         
W1111   2099.66         2070.8          0.115043        1.01393         80.4187         1.34776         
W1112   2099.34         2066.62         0.108986        1.01583         44.5239         1.35225         
W1113   2098.98         2060.25         0.113136        1.0188          40.7435         1.42            
W1114   2098.56         2096.47         0.122014        1.001           41.898          4.30302         
W1115   2098.09         2097.79         0.110332        1.00015         48.42           1.44147         
W1116   2097.57         2097.49         0.110417        1.00004         38.7252         2.97214         
W1117   2097            2082.88         0.112085        1.00678         33.0421         1.27085         
W1118   2096.38         2098.49         0.103981        0.998995        18.5324         0.254725        
W1119   2095.7          2062.91         0.130569        1.01589         34.68           2.13421         
W1120   2094.98         2084.37         0.0964302       1.00509         13.9499         1.50534         
W1121           2094.2          2091.74         1.00118         95.264          1               
W1122           2093.37         1856            1.12789         443.716         1               
W1125   2094.15         2250.46         0.140727        0.930544        3.31156         1.44156e-07     
W1126   2094.87         2096.08         0.156291        0.999424        26.4243         2.65971         
W1127   2095.55         2117.02         0.164279        0.989858        25.6753         1.60545         
W1128   2096.17         2092.46         0.141335        1.00177         28.8547         1.79616         
W1129   2096.74         1986.4          0.144377        1.05555         26.305          4.90816         
W1130   2097.26         2083.35         0.148823        1.00668         36.1278         4.60305         
W1131   2097.73         2096.05         0.140137        1.0008          30.2723         3.57471         
W1132   2098.15         2103.51         0.133834        0.997451        46.1297         2.0634          
W1133   2098.51         2115.41         0.135721        0.992013        73.4213         0.720497        
W1134   2098.82         2162.16         0.123308        0.970707        120.941         2.71222         
W1135   2099.08         2129.2          0.118433        0.985856        12.6588         1.10022         
W1136   2099.29         2112.61         0.130504        0.993694        38.8991         1.37579         
W1137   2099.45         2093.69         0.116522        1.00275         35.6125         0.771237        
W1138   2099.55         2098.03         0.133668        1.00073         26.2405         0.748501        
W1139   2099.61         2105.6          0.128761        0.997155        21.1232         0.666945        
W1140   2099.61         2120.36         0.133833        0.990211        100.623         4.3394          
W1141   2099.55         2104.73         0.121681        0.997541        82.0337         5.29259         
W1142   2099.45         2105.79         0.128405        0.996991        62.8507         1.81221         
W1143   2099.29         2091.26         0.121653        1.00384         24.3444         2.17482         
W1144   2099.08         2087.48         0.115208        1.00556         34.3223         3.42624         
W1145   2098.82         1949.21         0.105898        1.07675         30.0714         0.226967        
W1146   2098.51         1649.5          0.0879809       1.27221         85.405          4.34582         
W1147   2098.15         144887          0.117757        0.5             199.919         0.758168        
W1148   2097.73         2106.27         0.115419        0.995946        38.2584         0.87706         
W1149   2097.26         2119.62         0.1436          0.98945         49.9246         1.83121         
W1150   2096.74         2096.93         0.14742         0.99991         30.7566         1.2109          
W1151   2096.17         2183.6          0.13452         0.95996         32.7031         1.11341         
W1152           2095.55         1983.04         1.05673         87.9938         1               
W1153           2094.87         2036.32         1.02875         154.109         1               
W1154   2094.15         2124.59         0.12234         0.985672        16.8737         0.16322         
W1155           2093.37         2081.11         1.00589         199.357         1               
W1156   2092.55         2111.05         0.117244        0.991237        3.57653         2.3928e-06      
