Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W411    2100.69         2103.11         0.11882         0.998851        22.2745         5.47464         
W412    2101.42         2106.6          0.121784        0.997543        39.9374         7.66428         
W413    2102.1          2095.45         0.120042        1.00318         51.142          1.00361         
W414    2102.73         2096.76         0.120366        1.00285         51.8092         2.67691         
W415    2103.31         2103.64         0.120163        0.999844        42.6511         0.657036        
W416    2103.84         2100.22         0.111561        1.00172         44.6306         2.52251         
W417    2104.31         2123.61         0.169273        0.99091         49.8893         0.874584        
W418    2104.73         2098.78         0.117682        1.00283         55.5297         4.46269         
W419    2105.1          2105.86         0.12317         0.99964         47.9924         0.309229        
W420    2105.41         2103.79         0.120711        1.00077         47.5469         0.852221        
W421    2105.68         2101.84         0.126851        1.00182         48.788          1.03209         
W422    2105.89         2104.65         0.123745        1.00059         48.6794         0.935675        
W423    2106.05         2100.04         0.126955        1.00286         49.0986         2.33559         
W424    2106.15         2107.56         0.137924        0.99933         50.9479         5.03604         
W425    2106.2          2104.93         0.144101        1.00061         49.3072         5.29343         
W426    2106.2          2107            0.142761        0.99962         51.2055         3.27671         
W427    2106.15         2107.46         0.140016        0.99938         57.8036         0.801795        
W428    2106.05         2107.74         0.124525        0.999194        81.3756         5.84304         
W429    2105.89         2107.54         0.131731        0.999215        49.787          4.68828         
W430    2105.68         2109.17         0.150778        0.998346        49.1844         6.66628         
W431    2105.41         2105.45         0.127931        0.999981        46.6094         0.852211        
W432    2105.1          2105.1          0.119103        0.999997        51.3185         1.156           
W433    2104.73         2099.82         0.131508        1.00234         51.5614         5.62775         
W434    2104.31         2091.38         0.132825        1.00618         58.4138         3.60121         
W435    2103.84         2098.62         0.122684        1.00248         55.0924         0.838302        
W436    2103.31         2100.3          0.132738        1.00143         53.7055         0.94828         
W437    2102.73         2100.74         0.122946        1.00095         53.0486         0.618125        
W438    2102.1          2106.24         0.131366        0.998038        61.5573         0.603233        
W439    2101.42         2108.73         0.119059        0.996537        25.2213         8.46139         
W440    2100.69         2102.23         0.119027        0.999267        37.2435         1.53826         
W441    2099.91         2092.47         0.120023        1.00355         42.8634         1.76618         
W442    2099.07         17124.8         0.142543        0.5             199.992         1.5291          
W443    2099.28         2037.05         0.124095        1.03055         33.3086         0.697844        
W444    2100.12         2086.47         0.112367        1.00654         32.3816         0.978513        
W445    2100.9          2081.64         0.123339        1.00925         44.3614         4.22013         
W446    2101.63         2093.46         0.11315         1.00391         40.0802         0.190071        
W447    2102.31         2113.71         0.120354        0.994606        26.3737         0.748667        
W448    2102.94         2100.24         0.122221        1.00129         55.3091         3.1238          
W449    2103.52         2102.26         0.119167        1.0006          49.9199         0.564832        
W450    2104.05         2101.57         0.125057        1.00118         48.6974         1.75656         
W451    2104.52         2107.34         0.129789        0.99866         43.5712         1.77155         
W452    2104.94         2100.23         0.121358        1.00224         58.0583         3.85171         
W453    2105.31         2115.47         0.135696        0.995198        43.6419         2.3827          
W454    2105.62         2101.21         0.134843        1.0021          47.3857         4.75518         
W455    2105.89         2108.48         0.138438        0.99877         48.928          0.963984        
W456    2106.1          2111.69         0.129831        0.997353        49.0046         0.805155        
W457    2106.26         2103.76         0.134132        1.00119         48.3218         2.9385          
W458    2106.36         2104.68         0.129218        1.0008          56.5209         6.10079         
W459    2106.41         2110.35         0.171548        0.998137        60.5198         2.63526         
W460    2106.41         2107.23         0.149585        0.999612        56.284          1.85843         
W461    2106.36         2109.33         0.142526        0.998593        62.9982         1.78013         
W462    2106.26         2110.17         0.153338        0.998143        59.1857         6.04457         
W463    2106.1          2107.12         0.143842        0.999517        50.8738         1.78044         
W464    2105.89         2105.09         0.127477        1.00038         47.7285         3.9332          
W465    2105.62         2098.42         0.129439        1.00343         52.9743         2.96086         
W466    2105.31         2097.11         0.119434        1.00391         54.9578         2.57164         
W467    2104.94         2108.46         0.133807        0.99833         48.0026         0.218649        
W468    2104.52         2108.52         0.148606        0.998102        41.285          2.86207         
W469    2104.05         2109.07         0.127238        0.997616        51.093          1.32456         
W470    2103.52         2101.72         0.123146        1.00086         55.5382         0.338027        
W471    2102.94         2105.53         0.122477        0.998771        44.6999         1.13166         
W472    2102.31         2101.77         0.119493        1.00026         60.07           0.311094        
W473    2101.63         2088.87         0.116515        1.00611         48.5709         2.85707         
W474    2100.9          2098.41         0.120854        1.00119         35.9415         0.589871        
W475    2100.12         2108.53         0.133072        0.99601         53.1842         0.812123        
W476    2099.28         2097.51         0.125923        1.00084         44.4164         2.48175         
W477    2099.44         2112.16         0.171768        0.993977        83.7869         5.47225         
W478    2100.27         2101.68         0.118878        0.999329        35.9317         6.46482         
W479    2101.06         2088.14         0.114402        1.00618         53.3271         1.06853         
W480    2101.79         2101.6          0.120449        1.00009         59.0951         0.823916        
W481    2102.47         2107.2          0.132178        0.997755        40.9383         0.67582         
W482    2103.1          2103.8          0.12399         0.999666        42.1507         1.4243          
W483    2103.68         2109.06         0.136541        0.99745         50.238          2.88514         
W484    2104.2          2102.01         0.13617         1.00105         50.0531         0.926866        
W485    2104.68         2099.89         0.129168        1.00228         49.3311         0.951781        
W486    2105.1          2107.35         0.116042        0.998932        48.9794         3.62847         
W487    2105.47         2105.02         0.128839        1.00021         48.6683         1.19459         
W488    2105.78         2098.53         0.103723        1.00346         49.6182         5.06438         
W489    2106.05         2101.3          0.120232        1.00226         53.7579         1.95983         
W490    2106.26         2107.12         0.127104        0.999591        53.3125         0.741766        
W491    2106.41         2100.34         0.131114        1.00289         55.7206         5.98198         
W492    2106.52         2112.66         0.184518        0.997095        61.9161         2.63732         
W493    2106.57         2111.32         0.163297        0.99775         58.8024         54.5431         
W494    2106.57         2103.64         0.167232        1.00139         59.1504         42.6892         
W495    2106.52         2106.53         0.147064        0.999993        59.4519         13.2154         
W496    2106.41         2101.7          0.124089        1.00224         62.9573         5.88016         
W497    2106.26         2109.1          0.138787        0.99865         52.2122         2.14991         
W498    2106.05         2098.86         0.12356         1.00342         46.8578         7.18482         
W499    2105.78         2114.47         0.14479         0.995892        48.3823         4.75728         
W500    2105.47         2101.66         0.13608         1.00181         52.5132         1.84912         
W501    2105.1          2103.94         0.133893        1.00055         50.6419         3.09805         
W502    2104.68         2096.27         0.134705        1.00401         52.1979         0.280294        
W503    2104.2          2102.53         0.127015        1.0008          52.5044         1.37181         
W504    2103.68         2102.9          0.124063        1.00037         52.9771         2.43428         
W505    2103.1          2105.31         0.125153        0.998948        52.9974         4.60712         
W506    2102.47         2097.09         0.118752        1.00256         56.3486         1.13496         
W507    2101.79         2108.93         0.12715         0.996612        37.3867         0.996668        
W508    2101.06         2104.09         0.121138        0.998559        42.8557         1.1639          
W509    2100.27         2101.99         0.113604        0.999182        39.8785         1.75914         
W510    2099.44         2095.08         0.123192        1.00208         32.746          0.931854        
W511    2099.54         2098.34         0.11902         1.00057         54.2284         1.88391         
W512    2100.38         2110.33         0.14007         0.995285        51.1971         1.98689         
W513    2101.16         2094.67         0.1224          1.0031          41.2615         2.90477         
W514    2101.89         2102.92         0.126039        0.999513        43.8174         0.128304        
W515    2102.57         2107.8          0.129526        0.997523        33.6619         0.976029        
W516    2103.2          2105.2          0.138699        0.999054        49.2907         1.19228         
W517    2103.78         2107.1          0.132837        0.998426        44.0377         0.536844        
W518    2104.31         2102.43         0.135951        1.0009          48.9275         2.29557         
W519    2104.78         2104.21         0.14452         1.00027         54.1187         0.78084         
W520    2105.2          2107.1          0.142648        0.999098        47.6561         2.30175         
W521    2105.57         2103.45         0.122458        1.00101         49.8311         5.38811         
W522    2105.89         2111.98         0.156136        0.997115        46.65           4.37956         
W523    2106.15         2110.56         0.145892        0.997911        49.2118         3.44097         
W524    2106.36         2104.39         0.143272        1.00094         53.1849         2.61874         
W525    2106.52         2113.11         0.184863        0.99688         52.1144         20.3068         
W526            2106.63         2106.25         1.00018         79.9643         0.463894        
W527            2106.68         2127.28         0.990315        72.4519         1.52674         
W528            2106.68         2093.74         1.00618         86.5283         1.02357         
W529            2106.63         2115.43         0.995842        70.4414         1.44915         
W530    2106.52         2101.91         0.127165        1.00219         56.5692         23.0724         
W531    2106.36         2107.49         0.142291        0.999465        54.8105         13.3256         
W532    2106.15         2103.44         0.141734        1.00129         48.6702         2.08267         
W533    2105.89         2112.24         0.148347        0.996991        48.3371         3.7948          
W534    2105.57         2104.22         0.122269        1.00064         47.4169         1.9479          
W535    2105.2          2107.85         0.124462        0.998745        45.9959         1.01869         
W536    2104.78         2105.02         0.138297        0.999886        51.6721         0.163757        
W537    2104.31         2102.01         0.134677        1.0011          47.7092         1.42756         
W538    2103.78         2102.67         0.125858        1.00053         49.4725         0.675223        
W539    2103.2          2101.04         0.1257          1.00103         51.8487         1.37678         
W540    2102.57         2100.28         0.125127        1.00109         45.0054         0.694444        
W541    2101.89         2094.38         0.108967        1.00359         50.5325         1.61825         
W542    2101.16         2089.62         0.116403        1.00552         55.3577         2.09801         
W543    2100.38         2096.41         0.121976        1.00189         43.7336         0.380904        
W544    2099.54         2095.51         0.131106        1.00192         58.3481         1.03996         
W545    2099.59         2092.98         0.129614        1.00316         40.0319         1.64755         
W546    2100.43         2089.71         0.12978         1.00513         46.7038         2.12483         
W547    2101.21         2108.31         0.124394        0.996632        26.0314         0.148778        
W548    2101.95         2094.53         0.125508        1.00354         40.7022         0.608823        
W549    2102.63         2098.63         0.117083        1.0019          40.7662         0.599291        
W550    2103.26         2097.47         0.132028        1.00276         61.2571         0.456351        
W551    2103.83         2103.34         0.144566        1.00023         51.9598         1.05192         
W552    2104.36         2109.24         0.146809        0.997685        44.3451         1.82338         
W553    2104.83         2102.82         0.144882        1.00096         49.57           0.221585        
W554    2105.25         2103.54         0.128454        1.00081         50.4189         0.47245         
W555    2105.62         2101.3          0.109503        1.00206         47.7927         0.654308        
W556    2105.94         2104.19         0.135293        1.00083         48.6946         4.66086         
W557    2106.2          2103.19         0.135813        1.00143         49.3764         1.22747         
W558    2106.41         2105.6          0.147562        1.00039         51.9508         16.8031         
W559    2106.57         2107.22         0.155748        0.999694        58.7752         35.1271         
W560    2106.68         487.214         0.174146        2               148.781         0.564886        
W563            2106.68         2131.41         0.988396        66.7311         0.0167388       
W564    2106.57         2110.7          0.151566        0.998043        55.8233         55.6918         
W565    2106.41         2108.27         0.155302        0.99912         54.5719         9.20903         
W566    2106.2          2110.03         0.160126        0.998185        53.1698         2.03754         
W567    2105.94         2110.24         0.141516        0.99796         49.1499         1.71419         
W568    2105.62         2106.03         0.152784        0.999809        47.8923         6.02133         
W569    2105.25         2102.11         0.119183        1.0015          57.134          1.1758          
W570    2104.83         2109.46         0.136144        0.997807        52.1258         0.853427        
W571    2104.36         2101.54         0.124096        1.00134         53.0025         1.45167         
W572    2103.83         2098.84         0.128326        1.00238         48.9818         1.22395         
W573    2103.26         2096.96         0.119619        1.003           54.0946         0.840462        
W574    2102.63         2099.03         0.127758        1.00171         46.195          1.30848         
W575    2101.95         2107.12         0.132657        0.997542        50.8183         0.914025        
W576    2101.21         2095.5          0.113276        1.00273         48.8639         1.4242          
W577    2100.43         2121.76         0.142827        0.989948        34.3157         1.34999         
W578    2099.59         2098.66         0.118921        1.00045         20.8608         0.189373        
W579    2099.59         2097.96         0.123466        1.00078         40.3817         2.20359         
W580    2100.43         2106.77         0.129208        0.996988        57.9737         3.4265          
W581    2101.21         2098.18         0.123853        1.00144         20.9056         0.303582        
W582    2101.95         2076.24         0.121725        1.01238         56.8309         1.03597         
W583    2102.63         2106.01         0.119587        0.998392        31.9325         0.555618        
W584    2103.26         2105.36         0.133817        0.999002        51.9461         1.17949         
W585    2103.83         2097.97         0.129834        1.0028          57.6802         1.11693         
W586    2104.36         2105.41         0.130025        0.999501        44.5959         1.0253          
W587    2104.83         2110.52         0.148648        0.997307        60.7824         2.07832         
W588    2105.25         2101.39         0.136753        1.00184         54.0082         3.44344         
W589    2105.62         2112.33         0.167354        0.996826        45.567          2.6058          
W590    2105.94         2102.09         0.177926        1.00183         48.5017         2.82619         
W591    2106.2          2107.52         0.156142        0.999373        49.2592         6.86867         
W592    2106.41         2105.91         0.137298        1.00024         50.2556         8.6392          
W593    2106.57         2110.37         0.176275        0.998202        68.271          6.62485         
W594            2106.68         2114.29         0.996399        130             1.42347         
W597    2106.68         1980.68         0.176062        1.06362         178.072         0.90433         
W598    2106.57         2113.2          0.158465        0.996864        58.5553         6.82503         
W599    2106.41         2101.37         0.144514        1.0024          56.6384         12.0475         
W600    2106.2          2102.09         0.142563        1.00196         52.1164         7.3947          
W601    2105.94         2103.01         0.137309        1.00139         50.5693         8.00248         
W602    2105.62         2101.52         0.126046        1.00195         52.7723         0.455347        
W603    2105.25         2102.88         0.127372        1.00113         45.9974         0.699135        
W604    2104.83         2099.69         0.136728        1.00245         55.8234         1.25173         
W605    2104.36         2108.15         0.148411        0.998201        52.1682         0.392064        
W606    2103.83         2100.91         0.137588        1.00139         55.6017         1.93766         
W607    2103.26         2100.96         0.131453        1.00109         55.9701         0.734388        
W608    2102.63         2109.33         0.128618        0.996823        52.8923         0.8265          
W609    2101.95         2096.55         0.122887        1.00257         53.5777         1.40278         
W610    2101.21         2097.05         0.120648        1.00198         44.4394         2.12052         
W611    2100.43         2082.82         0.127102        1.00846         101.322         1.50062         
W612    2099.59         2134.34         0.12836         0.983719        109.728         1.71506         
W613    2099.54         2105.61         0.12214         0.997115        33.2225         0.567632        
W614    2100.38         2115.42         0.123089        0.992888        29.5612         3.03433         
W615    2101.16         2097.9          0.114318        1.00155         42.6            2.67069         
W616    2101.89         2100.75         0.124705        1.00055         67.4516         0.697283        
W617    2102.57         2092.91         0.120404        1.00462         48.296          1.9472          
W618    2103.2          2102.74         0.140531        1.00022         41.1278         2.6598          
W619    2103.78         2101.08         0.125867        1.00128         59.7963         0.722349        
W620    2104.31         2107.65         0.135755        0.998413        42.6237         0.255092        
W621    2104.78         2098.03         0.119496        1.00322         53.4393         1.52923         
W622    2105.2          2098.22         0.118435        1.00333         56.6769         4.94082         
W623    2105.57         2107.66         0.14318         0.999008        47.496          0.411978        
W624    2105.89         2106.32         0.157979        0.999796        46.9635         1.78183         
W625    2106.15         2106.55         0.153735        0.999812        49.8555         2.1046          
W626    2106.36         2102.81         0.142748        1.00169         52.3952         3.46183         
W627    2106.52         2111.71         0.187069        0.99754         61.9216         6.44543         
W628            2106.63         2111.31         0.997784        79.9451         1.26025         
W629            2106.68         2105.96         1.00034         59.6779         0.268139        
W630            2106.68         2112.4          0.997294        120             1.46149         
W631            2106.63         2117.96         0.994651        66.6057         0.666813        
W632    2106.52         2112.13         0.157968        0.997342        63.134          12.5009         
W633    2106.36         2110.73         0.158527        0.997931        60.3487         1.61163         
W634    2106.15         2104.79         0.144282        1.00065         50.6271         7.71198         
W635    2105.89         2106.54         0.151532        0.999688        45.7543         2.48147         
W636    2105.57         2106.19         0.145834        0.999706        47.0444         1.30718         
W637    2105.2          2104.76         0.141571        1.00021         48.0046         2.72297         
W638    2104.78         2103.29         0.147304        1.00071         47.559          3.99979         
W639    2104.31         2104.1          0.145902        1.0001          46.6651         2.72848         
W640    2103.78         2102.67         0.144716        1.00053         57.4052         0.149473        
W641    2103.2          2100.24         0.126664        1.00141         48.1285         3.19561         
W642    2102.57         2105.75         0.130747        0.99849         47.7466         1.56949         
W643    2101.89         2097.36         0.125647        1.00216         46.7496         0.963688        
W644    2101.16         2100.74         0.124822        1.0002          47.561          0.639754        
W645    2100.38         2108.12         0.13396         0.996325        51.671          3.1422          
W646    2099.54         2086.49         0.127125        1.00625         50.458          1.49273         
W647    2099.44         2102.55         0.14109         0.998519        44.8736         3.38366         
W648    2100.27         2080.86         0.13124         1.00933         48.3173         1.33844         
W649    2101.06         2106.67         0.128405        0.997336        53.5334         2.14425         
W650    2101.79         2111.97         0.126531        0.995182        34.788          0.40003         
W651    2102.47         2099.42         0.123671        1.00145         42.2112         1.47142         
W652    2103.1          2101.42         0.122819        1.0008          53.4243         3.11956         
W653    2103.68         2108.82         0.120897        0.99756         41.2747         0.650323        
W654    2104.2          2100.78         0.114116        1.00163         48.6928         0.785428        
W655    2104.68         2101.94         0.138571        1.0013          50.5388         2.02054         
W656    2105.1          2108.22         0.137333        0.99852         45.0242         1.19022         
W657    2105.47         2107.89         0.145847        0.99885         46.9319         0.458751        
W658    2105.78         2107.82         0.142107        0.999032        49.8093         5.53008         
W659    2106.05         2106.17         0.131185        0.999939        47.5136         3.52664         
W660    2106.26         2099.44         0.152197        1.00325         51.0923         2.33763         
W661    2106.41         2107.51         0.147014        0.99948         56.6122         1.55949         
W662    2106.52         2106.84         0.136357        0.999846        62.1864         5.25735         
W663    2106.57         2103.23         0.157882        1.00159         64.7145         11.4933         
W664    2106.57         2106.37         0.165854        1.0001          61.7986         18.1484         
W665    2106.52         2111.08         0.175449        0.99784         64.5152         1.351           
W666    2106.41         2108.68         0.152741        0.998925        59.3814         4.77128         
W667    2106.26         2105.51         0.143543        1.00035         52.5314         8.81258         
W668    2106.05         2103.02         0.138815        1.00144         49.0489         2.74807         
W669    2105.78         2105.81         0.149897        0.999989        48.6374         4.23626         
W670    2105.47         2107.61         0.150723        0.998981        45.0544         2.18919         
W671    2105.1          2107.31         0.145358        0.998948        45.9212         0.231155        
W672    2104.68         2102.65         0.144307        1.00096         39.0281         3.72161         
W673    2104.2          2107.18         0.136424        0.998585        47.2957         0.116133        
W674    2103.68         2105.85         0.14604         0.998967        38.0256         1.42501         
W675    2103.1          2098.66         0.143874        1.00211         52.6086         0.446177        
W676    2102.47         2104.27         0.12799         0.999146        36.8755         1.30221         
W677    2101.79         2100.46         0.128043        1.00063         52.2419         0.580416        
W678    2101.06         2099.09         0.126638        1.00094         40.4072         1.74426         
W679    2100.27         2100.28         0.120333        0.999998        38.4978         1.24773         
W680    2099.44         2079.53         0.134252        1.00957         80.348          8.51231         
W681    2099.28         2109.67         0.137908        0.995074        18.7048         0.0859273       
W682    2100.12         2111.86         0.130265        0.994437        27.91           0.626942        
W683    2100.9          2096.08         0.128547        1.0023          53.5384         1.83366         
W684    2101.63         2104.57         0.124231        0.998606        41.9809         0.218243        
W685    2102.31         2102.99         0.1305          0.999681        49.9993         3.44939         
W686    2102.94         2097.58         0.126308        1.00256         51.953          0.361064        
W687    2103.52         2107.6          0.128798        0.998065        40.6406         2.80876         
W688    2104.05         2099.06         0.131173        1.00238         48.8132         2.89851         
W689    2104.52         2105.93         0.127352        0.999332        51.2652         1.04491         
W690    2104.94         2106.27         0.142636        0.999368        52.1956         1.05623         
W691    2105.31         2100.26         0.260415        1.0024          51.8384         0.615941        
W692    2105.62         2106.32         0.142181        0.999668        47.1472         4.78301         
W693    2105.89         2102.88         0.114573        1.00143         50.7103         0.25625         
W694    2106.1          2105.47         0.138011        1.0003          50.0178         6.18219         
W695    2106.26         2102.91         0.136007        1.00159         53.5777         2.01641         
W696    2106.36         2105.06         0.129526        1.00062         56.1334         2.24028         
W697    2106.41         2123.4          0.247062        0.992002        54.3627         0.950567        
W698    2106.41         2102.82         0.137874        1.00171         54.1597         4.90723         
W699    2106.36         2107.57         0.142057        0.999427        58.6291         2.5664          
W700    2106.26         2103.26         0.133945        1.00143         56.9865         2.04345         
W701    2106.1          2105.72         0.151843        1.00018         51.0147         2.57073         
W702    2105.89         2103.39         0.140542        1.00119         49.6578         0.210526        
W703    2105.62         2108.19         0.139693        0.998781        51.9094         9.726           
W704    2105.31         2102.79         0.132722        1.0012          44.3927         3.45328         
W705    2104.94         2096.87         0.133528        1.00385         56.4236         3.03378         
W706    2104.52         2103.89         0.139065        1.0003          48.7176         0.757489        
W707    2104.05         2098.36         0.133863        1.00271         50.4806         2.44325         
W708    2103.52         2100.85         0.127861        1.00127         55.902          0.488979        
W709    2102.94         2102.42         0.131637        1.00025         58.7573         3.88333         
W710    2102.31         2102.55         0.146309        0.999888        49.0982         2.28654         
W711    2101.63         2101.46         0.130053        1.00008         42.2215         6.53148         
W712    2100.9          2104.24         0.131224        0.99841         51.7622         1.38506         
W713    2100.12         2099.18         0.119628        1.00045         32.7681         1.55882         
W714    2099.28         2115.26         0.135757        0.992446        48.6588         0.831097        
W715    2099.07         882768          0.123781        0.5             200             1.42607         
W716    2099.91         2106.36         0.126641        0.996936        17.17           2.59531         
W717    2100.69         2090.92         0.130295        1.00467         55.4473         1.72267         
W718    2101.42         2093.31         0.130726        1.00388         53.495          2.00084         
W719    2102.1          2107.4          0.14465         0.997488        47.991          1.68119         
W720    2102.73         2094.54         0.139658        1.00391         45.9279         1.63237         
W721    2103.31         2099            0.131048        1.00206         49.7429         1.79373         
W722    2103.84         2100.81         0.135531        1.00144         65.0338         0.271955        
W723    2104.31         2104.61         0.1502          0.999858        51.5259         0.662047        
W724    2104.73         2104.29         0.146442        1.00021         50.6081         0.946079        
W725    2105.1          2102.99         0.133468        1.001           47.0099         1.60018         
W726    2105.41         2106.68         0.125857        0.999401        46.9704         1.05376         
W727    2105.68         2115.16         0.150587        0.995516        50.3778         2.12644         
W728    2105.89         2107.42         0.127557        0.999271        48.9887         8.88205         
W729    2106.05         2111.22         0.144057        0.997548        49.7608         5.73997         
W730    2106.15         2107.13         0.149418        0.999537        52.4295         6.23158         
W731    2106.2          2105.56         0.143261        1.00031         52.9109         3.90882         
W732    2106.2          2105.66         0.173861        1.00026         52.9091         2.9102          
W733    2106.15         2102.96         0.132246        1.00152         53.8412         6.84096         
W734    2106.05         2106.96         0.14045         0.999566        53.6893         1.58388         
W735    2105.89         2104.68         0.129699        1.00058         50.9706         4.6205          
W736    2105.68         2108.63         0.152457        0.998601        50.128          2.24643         
W737    2105.41         2105.47         0.129929        0.999975        54.1784         2.21232         
W738    2105.1          2104.87         0.135682        1.00011         46.4595         0.769028        
W739    2104.73         2106.6          0.155153        0.999113        43.7921         0.58557         
W740    2104.31         2103.69         0.137304        1.00029         50.7966         2.00891         
W741    2103.84         2104.08         0.134502        0.999882        46.6753         2.47635         
W742    2103.31         2101.15         0.137096        1.00103         53.3751         0.887538        
W743    2102.73         2102.82         0.12757         0.999959        67.0297         0.801773        
W744    2102.1          2100.81         0.129713        1.00062         43.9169         3.25805         
W745    2101.42         2108.48         0.128853        0.996653        27.8691         1.98663         
W746    2100.69         2103.07         0.126435        0.998866        28.011          2.14438         
W747    2099.91         2104.36         0.116217        0.997885        19.5189         0.189796        
W748    2099.07         2152.95         0.143592        0.974973        41.7929         2.3409          
W749    2098.81         2091.27         0.121291        1.0036          9.43158         0.0208162       
W750    2099.65         2104.98         0.131484        0.997464        50.5996         0.80186         
W751    2100.43         2099.66         0.134473        1.00037         49.2243         1.85203         
W752    2101.16         2110.05         0.119982        0.995787        29.5303         2.66023         
W753    2101.84         2104.39         0.134387        0.99879         48.2884         4.40998         
W754    2102.47         2100.68         0.13474         1.00085         40.3263         0.611615        
W755    2103.05         2095.03         0.129047        1.00383         45.404          0.931206        
W756    2103.57         2101.81         0.145909        1.00084         49.0986         0.934042        
W757    2104.05         2106.97         0.139408        0.998614        46.4874         1.53458         
W758    2104.47         2110.71         0.152532        0.997041        43.2838         1.28539         
W759    2104.83         2108.32         0.146337        0.998349        45.9811         0.408853        
W760    2105.15         2098.31         0.126181        1.00326         47.8343         0.703214        
W761    2105.41         2100.12         0.130555        1.00252         52.2161         0.764512        
W762    2105.62         2103.08         0.125724        1.00121         50.7243         1.19611         
W763    2105.78         2101.39         0.141456        1.00209         51.2493         6.40091         
W764    2105.89         2100.79         0.135084        1.00242         50.9939         5.48375         
W765    2105.94         2104.39         0.14018         1.00074         49.7271         3.03579         
W766    2105.94         2103.97         0.115988        1.00094         48.3991         2.45179         
W767    2105.89         2106.09         0.13613         0.999902        55.037          0.0371057       
W768    2105.78         2108.24         0.149993        0.998833        49.6426         4.91142         
W769    2105.62         2100.54         0.152955        1.00242         54.7189         3.11335         
W770    2105.41         2104.62         0.137017        1.00038         47.3003         1.51664         
W771    2105.15         2105.85         0.122325        0.999666        47.8014         0.82609         
W772    2104.83         2106.51         0.134534        0.999206        48.0905         2.1815          
W773    2104.47         2094.87         0.12878         1.00458         57.5899         0.528445        
W774    2104.05         2101.53         0.133244        1.0012          43.7068         0.0226926       
W775    2103.57         2105.63         0.140618        0.999022        41.5123         3.78799         
W776    2103.05         2093.61         0.130418        1.00451         54.0802         0.117315        
W777    2102.47         2096.29         0.140083        1.00295         50.8449         2.4536          
W778    2101.84         2094.72         0.127827        1.0034          50.4611         0.253824        
W779    2101.16         2099.82         0.11999         1.00064         48.7356         3.23635         
W780    2100.43         2091.36         0.124588        1.00434         46.3874         0.746591        
W781    2099.65         2100.04         0.143645        0.999813        35.7587         0.712783        
W782    2098.81         2071.15         0.120666        1.01335         69.9456         2.89945         
W783    2098.5          2062.29         0.109838        1.01756         104.162         3.12295         
W784    2099.33         2143.72         0.0948596       0.979294        77.5342         0.965406        
W785    2100.12         2096.65         0.100267        1.00165         47.226          0.246136        
W786    2100.85         2097.5          0.0988857       1.0016          37.7318         0.237093        
W787    2101.53         2097.52         0.111469        1.00191         47.5918         1.04625         
W788    2102.16         2097.64         0.111011        1.00216         51.7548         1.21208         
W789    2102.73         2099.36         0.113353        1.00161         40.8336         0.32929         
W790    2103.26         2096.96         0.119614        1.003           59.7262         1.84403         
W791    2103.73         2101.03         0.156708        1.00129         55.4008         0.786309        
W792    2104.15         2101.06         0.105788        1.00147         39.6319         0.465025        
W793    2104.52         2105.98         0.118863        0.999308        51.6875         2.76298         
W794    2104.84         2103.79         0.11017         1.0005          49.9967         1.8244          
W795    2105.1          2105.39         0.127479        0.999861        41.3907         3.30672         
W796    2105.31         2108.23         0.121479        0.998613        47.6278         1.4507          
W797    2105.47         2105.68         0.121306        0.999901        51.542          3.1282          
W798    2105.57         2108.59         0.126785        0.99857         49.334          1.75044         
W799    2105.63         2103.12         0.120845        1.00119         49.3827         1.57418         
W800    2105.63         2106.76         0.123497        0.999461        48.5363         3.88121         
W801    2105.57         2103.59         0.123711        1.00094         53.5905         0.580294        
W802    2105.47         2103.12         0.118884        1.00112         54.5059         1.47135         
W803    2105.31         2108.64         0.142981        0.998419        54.898          6.98146         
W804    2105.1          2101.35         0.126675        1.00179         51.021          0.158624        
W805    2104.84         2101.21         0.129319        1.00172         49.3863         0.586158        
W806    2104.52         2107.47         0.135953        0.998601        53.8082         1.52403         
W807    2104.15         2107.57         0.134543        0.998378        42.9932         0.450721        
W808    2103.73         2091.83         0.121326        1.00569         50.9751         1.69459         
W809    2103.26         2103.72         0.133655        0.99978         62.0492         0.765611        
W810    2102.73         2092.71         0.114399        1.00479         48.5203         0.525398        
W811    2102.16         2105.06         0.137679        0.998623        46.7313         0.998882        
W812    2101.53         2098.15         0.118379        1.00161         58.0514         0.567014        
W813    2100.85         2111.66         0.150269        0.994879        39.8897         1.33886         
W814    2100.12         2090.63         0.116949        1.00454         52.1271         3.0989          
W815    2099.33         2097.18         0.110856        1.00103         49.8307         1.71179         
W816    2098.5          2137.18         0.130275        0.981901        92.6102         0.854888        
W817    2098.14         2068.91         0.12218         1.01412         76.7943         3.65984         
W818    2098.97         2092.14         0.115973        1.00326         46.2896         2.81232         
W819    2099.75         2113.06         0.109424        0.993702        77.7579         3.54911         
W820    2100.48         2106.88         0.112677        0.996962        22.815          1.77471         
W821    2101.16         2090.28         0.113476        1.00521         34.6833         0.336005        
W822    2101.79         2103.39         0.1138          0.999239        40.2588         4.27862         
W823    2102.37         2103.8          0.124229        0.999317        65.883          3.38272         
W824    2102.89         2098.83         0.117887        1.00193         52.3569         1.26958         
W825    2103.36         2098.37         0.14239         1.00238         48.8209         1.02751         
W826    2103.78         2105.06         0.126574        0.999394        53.4971         0.429085        
W827    2104.15         2102.79         0.127757        1.00065         46.4084         0.123002        
