Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W827    2104.15         2102.73         0.12785         1.00068         47.2938         0.0723512       
W828    2104.47         2106.58         0.119138        0.998998        48.0879         0.472667        
W829    2104.73         2105.11         0.161814        0.999822        49.3774         0.327814        
W830    2104.94         2104.14         0.145271        1.00038         56.4332         3.22031         
W831    2105.1          2104.63         0.124211        1.00022         55.8299         0.563153        
W832    2105.2          2105.18         0.136322        1.00001         50.9508         0.463097        
W833    2105.26         2105.42         0.121659        0.999923        47.8994         0.788581        
W834    2105.26         2105.13         0.140797        1.00006         49.3906         1.87268         
W835    2105.2          2104.83         0.11533         1.00018         50.7939         0.313547        
W836    2105.1          2105.99         0.123286        0.999578        51.4324         0.338878        
W837    2104.94         2100.07         0.127142        1.00232         50.3711         2.72797         
W838    2104.73         2105.26         0.136365        0.999751        47.7169         0.682085        
W839    2104.47         2094.82         0.114372        1.0046          54.2152         6.89555         
W840    2104.15         2103.21         0.122753        1.00045         51.1003         0.673293        
W841    2103.78         2104.78         0.127521        0.999525        43.2793         2.19671         
W842    2103.36         2116.82         0.124997        0.993643        29.4043         1.11009         
W843    2102.89         2103.24         0.116183        0.999834        61.2314         2.80428         
W844    2102.37         2090.64         0.126871        1.00561         48.2324         0.597205        
W845    2101.79         2103.78         0.117375        0.999055        56.1907         3.35477         
W846    2101.16         2089.6          0.107413        1.00553         39.1046         1.83007         
W847    2100.48         2102.82         0.122778        0.998888        18.722          0.775579        
W848    2099.75         2102.6          0.110208        0.998648        34.988          0.536427        
W849    2098.97         2103.09         0.113683        0.998039        35.7201         0.888162        
W850    2098.14         2098.29         0.119577        0.999926        30.6133         3.87126         
W851    2097.72         2062.03         0.142032        1.01731         29.2147         2.75577         
W852    2098.55         2097.8          0.132472        1.00036         38.9114         3.93639         
W853    2099.33         2107.01         0.116544        0.996356        20.1984         0.317102        
W854    2100.07         2097.44         0.10536         1.00125         46.0237         0.363296        
W855    2100.75         2100.1          0.11501         1.00031         51.7908         1.63376         
W856    2101.37         2099.76         0.115559        1.00077         47.4668         2.49822         
W857    2101.95         2095.46         0.114362        1.0031          54.0178         0.744019        
W858    2102.47         2093.07         0.113865        1.00449         55.3073         0.748663        
W859    2102.95         2101.98         0.147125        1.00046         46.7124         1.77743         
W860    2103.37         2102.04         0.114728        1.00063         39.7723         0.635749        
W861    2103.73         2098.43         0.139065        1.00253         63.2246         0.996994        
W862    2104.05         2105.08         0.121989        0.999511        44.5178         0.0808984       
W863    2104.31         2104.85         0.147524        0.999744        47.7143         1.45978         
W864    2104.52         2104.78         0.154061        0.999879        50.792          0.547309        
W865    2104.68         2108.29         0.127476        0.998288        49.7409         0.338595        
W866    2104.78         2105.6          0.127021        0.999613        50.5934         0.0552436       
W867    2104.84         2104.29         0.130736        1.00026         54.7324         0.880139        
W868    2104.84         2103.82         0.119077        1.00048         56.5421         1.85839         
W869    2104.78         2104.67         0.1436          1.00005         55.2402         0.374778        
W870    2104.68         2104.8          0.136701        0.999942        48.1769         1.66371         
W871    2104.52         2104.83         0.136055        0.999853        52.8237         2.16439         
W872    2104.31         2104.65         0.133731        0.999838        56.0543         1.80689         
W873    2104.05         2103.66         0.13235         1.00018         53.1045         1.84777         
W874    2103.73         2103.03         0.123932        1.00033         44.6515         2.23325         
W875    2103.37         2103.37         0.119616        0.999996        49.0956         1.38935         
W876    2102.95         2103.03         0.115249        0.999961        52.5231         1.2004          
W877    2102.47         2102.44         0.128704        1.00002         52.25           3.14602         
W878    2101.95         2104.34         0.126383        0.998866        38.2676         0.960366        
W879    2101.37         2090.75         0.133434        1.00508         64.2464         1.49341         
W880    2100.75         2103.61         0.12568         0.99864         35.6803         0.435688        
W881    2100.07         2098.86         0.121191        1.00057         41.3641         2.47558         
W882    2099.33         2101.88         0.134189        0.998791        40.2626         0.815685        
W883    2098.55         2099.26         0.128011        0.999662        56.1378         0.752325        
W884    2097.72         2093.11         0.136251        1.0022          43.1891         6.60605         
W885    2097.25         2143.26         0.1254          0.978536        8.17553         1.0966          
W886    2098.09         2102.55         0.111889        0.997876        65.9317         1.85697         
W887    2098.87         2093.07         0.117019        1.00277         52.7121         0.156387        
W888    2099.6          2093.89         0.11253         1.00273         44.4065         0.435177        
W889    2100.28         2094.49         0.120089        1.00276         72.7826         0.638587        
W890    2100.9          2111.21         0.129063        0.995118        51.5844         3.1226          
W891    2101.48         2095.84         0.116967        1.00269         62.1823         2.27597         
W892    2102            2093.77         0.11691         1.00393         55.1658         0.807357        
W893    2102.47         2100.59         0.143663        1.0009          40.7407         2.00209         
W894    2102.89         2100.89         0.140196        1.00095         58.1612         0.769537        
W895    2103.26         2103.51         0.13875         0.999882        45.6002         2.16533         
W896    2103.58         2103.73         0.148981        0.999925        49.0214         1.17462         
W897    2103.84         2103.69         0.157438        1.00007         54.3825         5.98777         
W898    2104.05         2104.8          0.153521        0.999642        39.381          0.539323        
W899    2104.21         2105.09         0.126907        0.999582        53.7963         3.22244         
W900    2104.31         2104.23         0.133002        1.00004         61.4338         1.19536         
W901    2104.36         2104.6          0.135337        0.999888        48.4124         4.04222         
W902    2104.36         2103.7          0.130623        1.00032         49.9865         0.71616         
W903    2104.31         2101.53         0.140901        1.00132         56.7116         1.93508         
W904    2104.21         2107.27         0.141918        0.998547        44.2328         1.26514         
W905    2104.05         2104.46         0.127549        0.999804        51.2108         0.117623        
W906    2103.84         2104.04         0.128072        0.999905        50.0015         2.7138          
W907    2103.58         2103.46         0.12998         1.00005         54.7094         0.734346        
W908    2103.26         2103.03         0.140195        1.00011         52.6699         6.27032         
W909    2102.89         2107.3          0.120019        0.997908        41.3027         0.582121        
W910    2102.47         2106.12         0.128306        0.998267        48.7061         0.759484        
W911    2102            2105.43         0.121426        0.998374        36.5839         2.1951          
W912    2101.48         2110.14         0.124249        0.995894        33.7222         0.207332        
W913    2100.9          2105.04         0.126606        0.998035        64.4801         2.31918         
W914    2100.28         2095.27         0.110627        1.00239         31.1139         0.0747459       
W915    2099.6          2100.9          0.112091        0.999379        19.0225         3.10981         
W916    2098.87         2094.32         0.120478        1.00217         51.5915         0.903315        
W917    2098.09         2070.75         0.115285        1.0132          63.7026         4.65331         
W918    2097.25         2081.9          0.129009        1.00737         31.8338         0.380558        
W919    2096.73         2195.12         0.132902        0.955179        43.13           0.573076        
W920    2097.57         2034.28         0.116108        1.03111         73.8315         1.74182         
W921    2098.35         2869.91         0.0539483       0.731153        1.56294         2.48597e-06     
W922    2099.08         2126.66         0.123936        0.98703         63.6727         2.9694          
W923    2099.75         2080.62         0.108659        1.0092          43.4894         0.622227        
W924    2100.38         2102.32         0.121887        0.999077        32.992          0.398167        
W925    2100.96         2098.57         0.120947        1.00114         46.7752         3.09254         
W926    2101.48         2100.81         0.120206        1.00032         51.9439         0.410699        
W927    2101.95         2102.9          0.133223        0.999547        37.3321         0.343174        
W928    2102.37         2099.06         0.14297         1.00158         34.4794         0.614395        
W929    2102.74         2107.48         0.142487        0.997747        36.5433         0.30971         
W930    2103.05         2104.45         0.139759        0.999334        50.2092         0.791455        
W931    2103.31         2103.27         0.144168        1.00002         39.6391         2.28508         
W932    2103.52         2106.15         0.145699        0.998755        38.9307         3.2346          
W933    2103.68         2104.19         0.122355        0.999758        55.2352         2.51641         
W934    2103.79         2104.41         0.124811        0.999702        57.0243         1.81889         
W935    2103.84         2101.86         0.114714        1.00094         44.73           0.599167        
W936    2103.84         2097.01         0.125509        1.00326         48.2951         1.76041         
W937    2103.79         2109.72         0.126885        0.997187        46.7781         2.79636         
W938    2103.68         2109.48         0.163628        0.99725         46.5743         2.17587         
W939    2103.52         2104.06         0.124163        0.999748        54.7498         3.11199         
W940    2103.31         2108.61         0.135103        0.997488        45.0843         1.37466         
W941    2103.05         2101.74         0.1149          1.00063         44.6989         0.229139        
W942    2102.74         2098.52         0.12597         1.00201         57.2682         2.68361         
W943    2102.37         2102.31         0.125743        1.00003         48.9173         0.661492        
W944    2101.95         2098.95         0.107715        1.00143         48.6788         0.337626        
W945    2101.48         2103.1          0.112235        0.999232        46.1876         0.15324         
W946    2100.96         2102.48         0.111901        0.999276        32.8987         1.26338         
W947    2100.38         2099.32         0.116378        1.0005          46.5381         1.95969         
W948    2099.75         2099.64         0.115038        1.00006         39.8969         1.29141         
W949    2099.08         2096.57         0.114195        1.0012          42.399          0.596095        
W950    2098.35         2088.73         0.111079        1.0046          39.2655         0.582325        
W951    2097.57         2093.54         0.097264        1.00192         38.4149         0.56498         
W952    2096.73         2175.2          0.123918        0.963925        48.7876         0.875356        
W953    2096.16         2178.36         0.118897        0.962266        9.65164         1.79143         
W954    2096.99         2074.05         0.107995        1.01106         83.2324         1.9867          
W955    2097.78         2080.61         0.104916        1.00825         37.479          0.256225        
W956    2098.5          2093.23         0.105866        1.00252         27.7448         1.1637          
W957    2099.18         2098.66         0.115275        1.00025         52.2061         2.23137         
W958    2099.81         2098.57         0.116307        1.00059         32.7333         0.514839        
W959    2100.38         2097.08         0.112889        1.00158         38.6452         2.52962         
W960    2100.91         2084.04         0.108568        1.00809         39.8055         0.151479        
W961    2101.38         2094.48         0.110491        1.00329         55.52           2.34141         
W962    2101.8          2080.4          0.112564        1.01028         48.7181         1.06375         
W963    2102.16         2103.18         0.110714        0.999517        48.204          4.13447         
W964    2102.48         2105.29         0.113435        0.998664        37.0123         1.82893         
W965    2102.74         2100.76         0.114052        1.00094         67.4829         0.950869        
W966    2102.95         2107.55         0.119275        0.997817        29.8381         0.170932        
W967    2103.11         2102.33         0.119547        1.00037         43.8868         1.57877         
W968    2103.21         2116.02         0.116477        0.993946        38.9377         0.199301        
W969    2103.26         2102.72         0.10134         1.00026         52.4264         0.968986        
W970    2103.26         2104.65         0.122455        0.999343        45.7711         0.55347         
W971    2103.21         2103.52         0.120193        0.999855        52.7864         0.650008        
W972    2103.11         2104.64         0.110785        0.999271        76.1704         0.607336        
W973    2102.95         2103.98         0.126236        0.999509        48.6916         0.584719        
W974    2102.74         2102.69         0.114668        1.00002         45.2245         2.97185         
W975    2102.48         2102.93         0.108924        0.999785        45.8475         1.27896         
W976    2102.16         2102.81         0.114921        0.999693        50.0953         3.47067         
W977    2101.8          2099.37         0.119244        1.00115         35.1278         2.15876         
W978    2101.38         2098.42         0.119561        1.00141         38.3179         1.99932         
W979    2100.91         2097.72         0.102438        1.00152         39.2173         0.0478377       
W980    2100.38         2101.17         0.118794        0.999627        38.512          1.5584          
W981    2099.81         2101.82         0.119199        0.999042        25.4953         0.503997        
W982    2099.18         2099.39         0.118218        0.999903        43.0609         1.04063         
W983    2098.5          2090.72         0.116896        1.00372         45.2072         1.40167         
W984    2097.78         2049.69         0.125108        1.02346         52.6413         0.426982        
W985    2096.99         2310.8          0.0941622       0.907477        2.48108         3.28267e-06     
W986    2096.16         2068.56         0.12868         1.01334         35.0493         1.79041         
W987    2095.54         2089.37         0.107966        1.00295         42.1685         1.98055         
W988    2096.37         2184.16         0.108018        0.959808        65.1653         1.61882         
W989    2097.15         2101.3          0.108166        0.998028        52.6806         2.00212         
W990    2097.88         2095.98         0.109597        1.00091         57.431          0.902712        
W991    2098.56         2097.27         0.10932         1.00062         33.42           0.630995        
W992    2099.18         2101.61         0.115197        0.998847        30.6096         0.483316        
W993    2099.76         2101.57         0.110827        0.999138        60.2783         1.70659         
W994    2100.28         2099.13         0.112208        1.00055         43.2009         1.08498         
W995    2100.75         2101.43         0.110803        0.999676        52.5101         0.409309        
W996    2101.17         2101.71         0.12153         0.999742        36.6956         3.78008         
W997    2101.53         2114.6          0.103007        0.993819        74.5991         4.72618         
W998    2101.85         2104.51         0.112354        0.998737        48.7792         0.446854        
W999    2102.11         2103.03         0.116526        0.999565        63.669          2.06131         
W1000   2102.32         2104.18         0.119772        0.999118        35.3531         0.932945        
W1001   2102.48         2100.6          0.121504        1.0009          44.0291         0.707699        
W1002   2102.58         2102.24         0.116937        1.00016         46.5758         0.460526        
W1003   2102.63         2102.69         0.123376        0.999973        64.8243         1.10949         
W1004   2102.63         2102.14         0.119455        1.00024         50.1189         2.69262         
W1005   2102.58         2105.07         0.114719        0.998816        79.6367         3.36876         
W1006   2102.48         2103.32         0.110313        0.9996          40.7624         2.17478         
W1007   2102.32         2101.66         0.118315        1.00032         57.7615         1.48211         
W1008   2102.11         2103.89         0.12521         0.999156        50.8945         0.969735        
W1009   2101.85         2114.69         0.115354        0.993929        26.6491         5.47443         
W1010   2101.53         2102.83         0.108838        0.999384        39.4304         0.781204        
W1011   2101.17         2100.61         0.132749        1.00027         41.0252         1.44631         
W1012   2100.75         2083.49         0.103121        1.00829         36.7204         1.17355         
W1013   2100.28         2106.18         0.100211        0.997196        34.921          0.423125        
W1014   2099.76         2097.48         0.113353        1.00109         49.6292         1.87775         
W1015   2099.18         2094.51         0.108933        1.00223         58.7965         2.16785         
W1016   2098.56         2072.81         0.106454        1.01242         70.8473         0.195886        
W1017   2097.88         2075.86         0.10796         1.01061         36.6108         1.35779         
W1018   2097.15         2649.07         0.0770655       0.791655        3.49494         3.21884e-06     
W1019   2096.37         2902.63         0.162288        0.722232        18.8128         0.327936        
W1020   2095.54         1542.76         0.110307        1.35831         34.2808         3.00205         
W1021   2094.87         2766.01         0.110581        0.757362        3.39289         2.94966e-05     
W1022   2095.7          2231.13         0.110627        0.939298        199.992         5.50632         
W1023   2096.48         2091.7          0.110617        1.00229         39.1373         1.57926         
W1024   2097.21         2091.3          0.110399        1.00282         42.8158         0.643026        
W1025   2097.88         2091.56         0.116453        1.00302         77.0394         1.20626         
W1026   2098.51         2099.87         0.115801        0.999352        40.3871         0.867119        
W1027   2099.08         2107.25         0.115884        0.996123        18.9608         0.986844        
W1028   2099.6          2097.48         0.115287        1.00101         44.1644         0.837256        
W1029   2100.07         2102.12         0.108454        0.999024        17.1735         1.44127         
W1030   2100.49         2098.71         0.113232        1.00085         44.8368         1.47255         
W1031   2100.86         2100.62         0.109932        1.00011         34.5978         2.00687         
W1032   2101.17         2101.15         0.115596        1.00001         64.2441         0.466561        
W1033   2101.43         2102.05         0.122151        0.999705        45.4909         0.379651        
W1034   2101.64         2102.6          0.115334        0.999544        47.7409         1.4031          
W1035   2101.8          2101.18         0.110046        1.0003          75.6601         0.82192         
W1036   2101.9          2097.51         0.105274        1.00209         59.059          8.28419         
W1037   2101.95         2101.64         0.115604        1.00015         53.3853         0.398039        
W1038   2101.95         2101.93         0.114042        1.00001         39.8642         0.685906        
W1039   2101.9          2104.08         0.118992        0.998967        53.5402         0.420938        
W1040   2101.8          2100.39         0.118409        1.00067         47.4506         0.969721        
W1041   2101.64         2104.65         0.132834        0.99857         53.2973         1.46455         
W1042   2101.43         2103.6          0.114696        0.998968        68.7846         0.841749        
W1043   2101.17         2121.99         0.106347        0.990187        34.9759         1.21132         
W1044   2100.86         2099.14         0.116228        1.00082         61.9573         3.87447         
W1045   2100.49         2098.49         0.107258        1.00095         44.5171         0.697109        
W1046   2100.07         2093.9          0.111964        1.00295         43.8767         1.83467         
W1047   2099.6          2096.19         0.13121         1.00163         44.6753         2.52316         
W1048   2099.08         2093.01         0.129678        1.0029          79.9543         1.09467         
W1049   2098.51         2096.55         0.1163          1.00093         56.2903         3.12702         
W1050   2097.88         2089.56         0.111673        1.00398         61.8517         1.32742         
W1051   2097.21         2128.73         0.112897        0.985192        44.8515         0.302591        
W1052   2096.48         2091.67         0.111035        1.0023          40.5414         2.38506         
W1053   2095.7          2210.91         0.093969        0.947891        2.11215         1.08846e-08     
W1054   2094.87         2011.78         0.099026        1.0413          3.3689          5.6663e-06      
W1055   2094.15         1713.31         0.0769909       1.22228         27.9664         4.39354         
W1056   2094.98         2083.15         0.119889        1.00568         20.7238         1.54055         
W1057   2095.75         2102.48         0.105924        0.9968          33.2936         0.582833        
W1058   2096.48         2061.37         0.114812        1.01703         49.5659         6.53975         
W1059   2097.15         2099.66         0.111341        0.998809        44.1363         0.478046        
W1060   2097.78         2101.99         0.103524        0.997999        55.4655         0.0756563       
W1061   2098.35         2106.83         0.120005        0.995977        39.5858         0.443184        
W1062   2098.87         2081.99         0.115473        1.00811         31.0544         1.85969         
W1063   2099.34         2093.19         0.115444        1.00294         46.5574         3.32883         
W1064   2099.76         2088.33         0.113189        1.00547         34.2336         1.00363         
W1065   2100.13         2080.53         0.113534        1.00942         79.7341         3.98606         
W1066   2100.44         2108.82         0.118017        0.996023        50.2351         1.84263         
W1067   2100.7          2104.56         0.110997        0.998165        42.7984         1.62884         
W1068   2100.91         2096.76         0.120709        1.00198         42.8058         0.938631        
W1069   2101.07         2100.5          0.105973        1.00027         29.7444         0.0402438       
W1070   2101.17         2102.1          0.108765        0.99956         53.9029         1.01763         
W1071   2101.22         2101.63         0.119802        0.999805        41.5843         0.0431245       
W1072   2101.22         2101.66         0.118579        0.99979         52.9501         0.782042        
W1073   2101.17         2100.1          0.121115        1.00051         43.6952         0.98776         
W1074   2101.07         2099.68         0.10734         1.00066         45.1012         2.41965         
W1075   2100.91         2101.89         0.121868        0.999533        43.7998         1.63507         
W1076   2100.7          2103.72         0.113819        0.998567        47.5996         1.47262         
W1077   2100.44         2111.45         0.131332        0.994787        22.2128         3.52894         
W1078   2100.13         2084.83         0.110532        1.00733         79.3737         2.33776         
W1079   2099.76         2098.55         0.120685        1.00058         58.452          1.31332         
W1080   2099.34         2104.97         0.113139        0.997326        30.9384         4.45765         
W1081   2098.87         2094.77         0.122018        1.00196         43.4957         1.68423         
W1082   2098.35         2105.05         0.118017        0.996816        65.7015         0.992168        
W1083   2097.78         2082.33         0.115389        1.00742         45.3649         1.05694         
W1084   2097.15         2098.29         0.117668        0.99946         49.6324         1.57722         
W1085   2096.48         1994.54         0.109202        1.05111         57.4606         0.599298        
W1086   2095.75         2150.79         0.123831        0.974412        29.3658         0.845829        
W1087   2094.98         2135.71         0.123012        0.980927        38.4485         1.13709         
W1088   2094.15         2168.93         0.12523         0.965523        25.6358         1.13243         
W1089   2093.37         2154.79         0.127383        0.971497        32.2074         3.63939         
W1090   2094.2          2107.17         0.129261        0.993847        44.5617         0.346761        
W1091   2094.98         2065.56         0.120637        1.01424         23.3043         0.57368         
W1092   2095.7          2155.07         0.156768        0.972452        14.596          1.42285         
W1093   2096.38         2098.67         0.146972        0.998907        34.506          0.642461        
W1094   2097            2088.05         0.1577          1.00429         46.5748         0.43283         
W1095   2097.57         2112.3          0.155551        0.99303         41.6703         2.18761         
W1096   2098.09         2083.69         0.154296        1.00691         43.7068         0.83739         
W1097   2098.56         2093.55         0.125342        1.00239         40.5151         1.61609         
W1098   2098.98         2089.95         0.103148        1.00432         18.4225         2.14978         
W1099   2099.34         2095.63         0.120405        1.00177         35.484          0.310273        
W1100   2099.66         1721.39         0.0896224       1.21975         57.8808         1.82408         
W1101   2099.92         2110.72         0.118651        0.994882        56.7949         3.48436         
W1102   2100.13         2093.13         0.114018        1.00334         46.376          2.56881         
W1103   2100.28         2099.17         0.115909        1.00053         52.487          0.742828        
W1104   2100.39         2100.15         0.113748        1.00011         32.1136         0.887913        
W1105   2100.44         2098.26         0.118225        1.00104         55.3138         2.40329         
W1106   2100.44         2093.31         0.126381        1.00341         43.7524         2.47731         
W1107   2100.39         2097.74         0.114824        1.00126         57.3247         3.88557         
W1108   2100.28         2094.62         0.13034         1.0027          53.1484         3.80558         
W1109   2100.13         2100.07         0.116625        1.00003         41.2356         1.2042          
W1110   2099.92         2101.43         0.121255        0.999279        50.5481         1.95966         
W1111   2099.66         2117.46         0.116646        0.991591        66.9056         1.00443         
W1112   2099.34         2084.69         0.110712        1.00703         53.0323         3.81774         
W1113   2098.98         2117.75         0.115263        0.991136        153.263         1.44732         
W1114   2098.56         2080.4          0.122136        1.00873         47.3071         1.27868         
W1115   2098.09         2096.84         0.110348        1.0006          52.5377         3.3223          
W1116   2097.57         2096            0.110421        1.00075         40.3028         1.85605         
W1117   2097            2078.04         0.112845        1.00912         40.9856         0.936131        
W1118   2096.38         2111.46         0.103876        0.992857        45.0546         2.77629         
W1119   2095.7          2164.59         0.132644        0.968176        6.45563         1.38001         
W1120   2094.98         2069.51         0.096921        1.0123          40.0888         2.13437         
W1121   2094.2          2156.8          0.104782        0.970975        28.2111         0.506755        
W1122   2093.37         2249.98         0.142389        0.930394        39.4937         2.3             
W1125   2094.15         2170.88         0.130953        0.964656        2.20335         9.5724e-06      
W1126   2094.87         2093.15         0.156201        1.00082         28.4517         3.04913         
W1127   2095.55         2110            0.162613        0.993153        16.3409         0.352777        
W1128   2096.17         2094.64         0.141586        1.00073         25.0887         2.77713         
W1129   2096.74         2220            0.152396        0.944478        6.01692         3.80441e-05     
W1130   2097.26         2110.02         0.149816        0.993953        41.0354         2.98962         
W1131   2097.73         2098.93         0.140249        0.999428        29.3985         2.83837         
W1132   2098.15         2091.52         0.133493        1.00317         47.2268         5.312           
W1133   2098.51         2093.26         0.134637        1.00251         61.8246         1.30314         
W1134   2098.82         2133.89         0.119696        0.983568        32.8532         2.26415         
W1135   2099.08         2133.22         0.116758        0.983999        64.483          2.06129         
W1136   2099.29         2101.08         0.129681        0.999147        59.0504         3.68335         
W1137   2099.45         2098.86         0.116843        1.00028         30.2376         1.32455         
W1138   2099.55         2103.07         0.133765        0.998327        23.0267         1.02197         
W1139   2099.61         2099.68         0.128395        0.999966        25.3957         0.267188        
W1140   2099.61         2129.96         0.132523        0.985751        62.5503         0.449003        
W1141   2099.55         2100.28         0.121381        0.999655        46.7297         0.83812         
W1142   2099.45         2094.53         0.128019        1.00235         57.4834         0.288505        
W1143   2099.29         2100.45         0.12212         0.99945         35.3058         2.44249         
W1144   2099.08         2104.26         0.115848        0.997538        30.5742         1.8781          
W1145   2098.82         2043.55         0.114026        1.02705         55.7003         2.6043          
W1146   2098.51         1959.05         0.11193         1.07119         59.7316         0.177742        
W1147   2098.15         1242.67         0.0588784       1.68842         70.1654         1.62602         
W1148   2097.73         2009.87         0.114951        1.04372         62.6052         2.26077         
W1149   2097.26         2077.62         0.142085        1.00945         63.8588         1.25013         
W1150   2096.74         2100.25         0.147407        0.99833         37.3712         3.43317         
W1151   2096.17         1769.78         0.129134        1.18443         1.32176         2.93024e-06     
W1152   2095.55         2069.12         0.145107        1.01277         42.167          0.8589          
W1153   2094.87         2180.59         0.14315         0.960693        30.0992         1.89445         
W1154   2094.15         2087.41         0.120587        1.00323         61.2569         1.2361          
W1155   2093.37         2323.39         0.136816        0.901001        5.23449         0.863317        
W1156   2092.55         2089.92         0.116216        1.00126         1.29866         8.75463e-07     
